Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1618,2626655638,gulrichhhh (16/20),0,121.65,OF Andrew McCutchen OF Wil Myers 3B Jake Lamb SS Jonathan Villar C J.T. Realmuto P Blake Snell OF Michael Conforto P Pablo López 2B Jake Cronenworth 1B Pete Alonso,,,
1618,2626657863,bmarksespn (124/150),0,121.65,OF Andrew McCutchen 3B Manny Machado C J.T. Realmuto SS Francisco Lindor OF Brandon Nimmo P Blake Snell OF Michael Conforto P Pablo López 1B Rhys Hoskins 2B Jazz Chisholm Jr.,,,
1618,2626674201,btenn12,0,121.65,C Yasmani Grandal 1B Eric Hosmer SS Didi Gregorius OF Darin Ruf OF Bryce Harper OF Jurickson Profar P Blake Snell P Pablo López 2B Jake Cronenworth 3B Alec Bohm,,,
1623,2626078461,whelanjm11 (143/150),0,121.6,OF Andrew McCutchen SS Jonathan Villar 3B Manny Machado C J.T. Realmuto OF Adam Eaton P Aaron Nola OF Michael Conforto P Pablo López 1B Rhys Hoskins 2B Jake Cronenworth,,,
1623,2626346216,exjarhead (1/2),0,121.6,OF Andrew McCutchen 3B Evan Longoria SS Miguel Rojas 2B Jean Segura OF Mitch Haniger C J.T. Realmuto OF Adam Eaton P Aaron Nola P Pablo López 1B Rhys Hoskins,,,
1625,2626317118,DATYSCH (137/140),0,121.55,2B Jean Segura OF Billy Hamilton P Dallas Keuchel 3B Jake Lamb C J.T. Realmuto OF Adam Eaton 1B Rhys Hoskins P Jack Flaherty SS Danny Mendick OF Luis Robert,,,
1625,2626696150,Soothsayer79 (41/45),0,121.55,OF Andrew McCutchen C Yasmani Grandal 3B Nolan Arenado P Dallas Keuchel OF Adam Eaton SS Francisco Lindor 2B Jeff McNeil 1B Rhys Hoskins P Jack Flaherty OF Dylan Carlson,,,
1627,2626672506,stephrocks77,0,121.5,OF Wil Myers OF Bryce Harper C James McCann SS Francisco Lindor P Pablo López P Jack Flaherty 1B Jake Cronenworth 2B Nick Madrigal OF Luis Robert 3B Alec Bohm,,,
1628,2625642806,oksion (1/3),0,121.4,2B Donovan Solano OF Mitch Haniger OF Bryce Harper C J.T. Realmuto P Kevin Gausman OF Adam Eaton P Blake Snell 1B Dominic Smith SS Jazz Chisholm Jr. 3B Alec Bohm,,,
1628,2626187085,Hannah23,0,121.4,OF Andrew McCutchen 1B José Abreu 3B Nolan Arenado OF Darin Ruf P Kevin Gausman OF Adam Eaton P Blake Snell C Zack Collins SS Paul DeJong 2B Ty France,,,
1628,2626646358,jwharding2012 (1/2),0,121.4,OF Andrew McCutchen 3B Jake Lamb OF Bryce Harper P Kevin Gausman OF Adam Eaton P Blake Snell 2B Jon Berti C Zack Collins 1B Rhys Hoskins SS Jazz Chisholm Jr.,,,
1628,2626688851,rlc101proof (2/2),0,121.4,1B José Abreu 3B Kyle Seager OF Corey Dickerson OF Mitch Haniger P Kevin Gausman P Blake Snell C Zack Collins SS Paul DeJong 2B Dylan Moore OF Dylan Carlson,,,
1632,2625665324,snakes1407,0,121.25,OF Andrew McCutchen OF Mitch Haniger OF Adam Eaton P Blake Snell P Aaron Nola C Zack Collins 1B Rhys Hoskins SS Paul DeJong 2B Jake Cronenworth 3B Alec Bohm,,,
1632,2626426177,Manixking1 (1/3),0,121.25,OF Wil Myers 1B Paul Goldschmidt OF Starling Marte P Kevin Gausman SS J.P. Crawford OF Tyler O'Neill C Zack Collins P Jack Flaherty 2B Tommy Edman 3B Alec Bohm,,,
1632,2626627092,kculp1966,0,121.25,C Yadier Molina SS Didi Gregorius 3B Nolan Arenado OF Mitch Haniger OF Starling Marte P Kevin Gausman 1B Rhys Hoskins P Jack Flaherty 2B Ty France OF Taylor Trammell,,,
1632,2626699304,Gus_Chiggins (5/6),0,121.25,OF Andrew McCutchen 1B José Abreu OF Mitch Haniger C J.T. Realmuto OF Adam Eaton P Blake Snell P Aaron Nola 2B Nick Madrigal SS Ha-Seong Kim 3B Alec Bohm,,,
1632,2626719244,wayne361 (43/150),0,121.25,OF Andrew McCutchen 1B José Abreu OF Mitch Haniger C J.T. Realmuto OF Adam Eaton P Blake Snell P Aaron Nola 2B Nick Madrigal SS Ha-Seong Kim 3B Alec Bohm,,,
1632,2626719331,wayne361 (130/150),0,121.25,OF Andrew McCutchen OF Adam Eaton P Blake Snell P Aaron Nola C Tom Murphy 1B Rhys Hoskins 2B Dylan Moore SS Ha-Seong Kim OF Luis Robert 3B Alec Bohm,,,
1632,2626728941,Budzapper253 (39/147),0,121.25,OF Andrew McCutchen 1B José Abreu OF Mitch Haniger C J.T. Realmuto OF Adam Eaton P Blake Snell P Aaron Nola 2B Nick Madrigal SS Ha-Seong Kim 3B Alec Bohm,,,
1632,2626729024,Budzapper253 (122/147),0,121.25,OF Andrew McCutchen OF Adam Eaton P Blake Snell P Aaron Nola C Tom Murphy 1B Rhys Hoskins 2B Jake Cronenworth SS Danny Mendick OF Luis Robert 3B Alec Bohm,,,
1632,2626729026,Budzapper253 (124/147),0,121.25,OF Andrew McCutchen OF Adam Eaton P Blake Snell P Aaron Nola C Tom Murphy 1B Rhys Hoskins 2B Dylan Moore SS Ha-Seong Kim OF Luis Robert 3B Alec Bohm,,,
1641,2626445525,cwill7819 (1/2),0,121.15,C Yadier Molina OF Mitch Haniger P Blake Snell OF Dominic Smith P Jack Flaherty 2B Dylan Moore 1B Ty France SS Jazz Chisholm Jr. OF Luis Robert 3B Alec Bohm,,,
1641,2626505692,joel5,0,121.15,SS Didi Gregorius OF Wil Myers 1B Paul Goldschmidt OF Mitch Haniger OF Brandon Nimmo P Blake Snell C Zack Collins P Jack Flaherty 2B Ty France 3B Alec Bohm,,,
1641,2626596476,JWK1952,0,121.15,OF Andrew McCutchen 3B Wilmer Flores OF Mitch Haniger 1B Jesús Aguilar OF Bryce Harper C J.T. Realmuto P Blake Snell P Jack Flaherty SS Paul DeJong 2B Ty France,,,
1641,2626686063,MadHungarian37 (54/150),0,121.15,OF Andrew McCutchen 3B Manny Machado C J.T. Realmuto OF Jurickson Profar P Blake Snell OF Jorge Mateo 1B Rhys Hoskins P Jack Flaherty 2B Jake Cronenworth SS Ha-Seong Kim,,,
1641,2626696276,chfen07 (32/50),0,121.15,OF Andrew McCutchen OF Mitch Haniger SS Francisco Lindor P Blake Snell C Tom Murphy P Jack Flaherty 2B Dylan Moore 1B Ty France OF Luis Robert 3B Alec Bohm,,,
1641,2626720906,STL-Horace (3/3),0,121.15,1B José Abreu OF Mitch Haniger 3B Jake Lamb SS Jonathan Villar OF Bryce Harper OF Jurickson Profar P Blake Snell C Zack Collins P Jack Flaherty 2B Nick Madrigal,,,
1647,2625609106,Jabe224 (27/84),0,121.1,SS Didi Gregorius 3B Kyle Seager OF Mitch Haniger OF Mike Yastrzemski OF Jurickson Profar P Aaron Nola C Tom Murphy 1B Rhys Hoskins P Jack Flaherty 2B Tommy Edman,,,
1647,2626573926,bwilliams483 (4/11),0,121.1,OF Andrew McCutchen OF Mike Yastrzemski C J.T. Realmuto P Aaron Nola OF Austin Slater 3B Luis Guillorme 1B Rhys Hoskins P Jack Flaherty 2B Jake Cronenworth SS Ha-Seong Kim,,,
1647,2626609963,chasem007 (24/150),0,121.1,SS Didi Gregorius OF Corey Dickerson OF Adam Eaton P Aaron Nola C Zack Collins 1B Rhys Hoskins P Jack Flaherty 2B Jake Cronenworth OF Luis Robert 3B Alec Bohm,,,
1647,2626623677,iplace34 (76/150),0,121.1,OF Andrew McCutchen OF Bryce Harper OF Adam Eaton P Aaron Nola P Jack Flaherty SS Paul DeJong 2B Dylan Moore 1B Ty France 3B Alec Bohm C Luis Campusano,,,
1647,2626623681,iplace34 (80/150),0,121.1,2B Matt Carpenter OF Mitch Haniger OF Bryce Harper C J.T. Realmuto OF Adam Eaton P Aaron Nola P Jack Flaherty 1B Jake Cronenworth SS Danny Mendick 3B Alec Bohm,,,
1647,2626623713,iplace34 (112/150),0,121.1,OF Andrew McCutchen 3B Wilmer Flores SS Didi Gregorius OF Bryce Harper C J.T. Realmuto P Aaron Nola P Jack Flaherty 1B Jake Cronenworth 2B Nick Madrigal OF Dylan Carlson,,,
1647,2626623736,iplace34 (135/150),0,121.1,OF Andrew McCutchen 3B Jake Lamb OF Bryce Harper C J.T. Realmuto P Aaron Nola OF Austin Slater P Jack Flaherty SS Paul DeJong 1B Jake Cronenworth 2B Nick Madrigal,,,
1647,2626685696,sfhc1922 (3/4),0,121.1,OF Mitch Haniger 3B Jake Lamb C J.T. Realmuto OF Adam Eaton P Aaron Nola OF Michael Conforto SS J.P. Crawford 1B Rhys Hoskins P Jack Flaherty 2B Danny Mendick,,,
1647,2626686157,MadHungarian37 (148/150),0,121.1,OF Andrew McCutchen 3B Nolan Arenado 2B Matt Carpenter OF Mitch Haniger C J.T. Realmuto OF Adam Eaton P Aaron Nola 1B Rhys Hoskins P Jack Flaherty SS Ha-Seong Kim,,,
1656,2626688898,EzPz_B,0,121.05,2B Jean Segura P Dallas Keuchel 3B Jonathan Villar OF Bryce Harper C J.T. Realmuto SS Francisco Lindor OF Michael Conforto P Pablo López OF Dominic Smith 1B Rhys Hoskins,,,
1657,2626657801,bmarksespn (62/150),0,120.8,2B Donovan Solano C Yasmani Grandal P Dallas Keuchel OF Mike Yastrzemski OF Bryce Harper P Kevin Gausman SS Francisco Lindor OF Brandon Nimmo 1B Rhys Hoskins 3B Alec Bohm,,,
1658,2626651783,mpo1523 (5/10),0,120.75,OF Andrew McCutchen C Yasmani Grandal 1B José Abreu 3B Jake Lamb SS Jonathan Villar P Kevin Gausman OF Adam Eaton P Pablo López 2B Ty France OF Luis Robert,,,
1658,2626730889,tp70051 (4/4),0,120.75,OF Andrew McCutchen 2B Jean Segura SS Didi Gregorius 3B Nolan Arenado OF Starling Marte C J.T. Realmuto P Kevin Gausman P Pablo López 1B Rhys Hoskins OF Taylor Trammell,,,
1660,2626616505,wessy2222,0,120.700005,OF Andrew McCutchen SS Didi Gregorius P Dallas Keuchel OF Corey Dickerson OF Bryce Harper C J.T. Realmuto P Blake Snell 3B Brian Anderson 1B Rhys Hoskins 2B Jazz Chisholm Jr.,,,
1660,2626317113,DATYSCH (132/140),0,120.7,2B Jean Segura OF Billy Hamilton P Dallas Keuchel C J.T. Realmuto P Blake Snell 1B Rhys Hoskins SS Danny Mendick OF Adam Haseley OF Luis Robert 3B Alec Bohm,,,
1660,2626623610,iplace34 (9/150),0,120.7,OF Andrew McCutchen P Dallas Keuchel OF Bryce Harper SS Francisco Lindor P Blake Snell OF Michael Conforto 1B Rhys Hoskins 2B Nick Madrigal 3B Alec Bohm C Luis Campusano,,,
1663,2626439267,seanshoe,0,120.65,C Yasmani Grandal OF Corey Dickerson 1B Jesús Aguilar OF Bryce Harper SS Francisco Lindor P Blake Snell P Pablo López OF Dominic Smith 2B Ty France 3B Alec Bohm,,,
1663,2626626276,whitey1010,0,120.65,OF Wil Myers OF Mitch Haniger P Blake Snell P Pablo López C Zack Collins 1B Rhys Hoskins 2B Jake Cronenworth SS Jazz Chisholm Jr. OF Luis Robert 3B Alec Bohm,,,
1663,2626647000,ChhezitsRice,0,120.65,OF Wil Myers OF Starling Marte C J.T. Realmuto OF Adam Eaton P Blake Snell P Pablo López 2B Jake Cronenworth 1B Ty France SS Jazz Chisholm Jr. 3B Alec Bohm,,,
1663,2626657803,bmarksespn (64/150),0,120.65,SS Jonathan Villar 3B Manny Machado C J.T. Realmuto OF Brandon Nimmo P Blake Snell 2B Jon Berti OF Michael Conforto P Pablo López OF Dominic Smith 1B Rhys Hoskins,,,
1667,2626078447,whelanjm11 (129/150),0,120.6,OF Andrew McCutchen 1B José Abreu OF Bryce Harper C J.T. Realmuto SS Francisco Lindor P Aaron Nola OF Michael Conforto P Pablo López 2B Ha-Seong Kim 3B Alec Bohm,,,
1667,2626078450,whelanjm11 (132/150),0,120.6,OF Andrew McCutchen 2B Jean Segura 3B Jake Lamb C J.T. Realmuto OF Adam Eaton SS Francisco Lindor P Aaron Nola OF Michael Conforto P Pablo López 1B Rhys Hoskins,,,
1667,2626078451,whelanjm11 (133/150),0,120.6,OF Andrew McCutchen 3B Manny Machado C J.T. Realmuto OF Adam Eaton SS Francisco Lindor OF Brandon Nimmo P Aaron Nola P Pablo López 1B Rhys Hoskins 2B Ha-Seong Kim,,,
1667,2626450423,GatorlandZoo,0,120.6,C Yasmani Grandal OF Starling Marte OF Bryce Harper P Aaron Nola P Pablo López 1B Rhys Hoskins 2B Ty France SS Ha-Seong Kim OF Taylor Trammell 3B Alec Bohm,,,
1667,2626653806,kipperk25 (92/150),0,120.6,OF Andrew McCutchen C Yasmani Grandal 3B Jake Lamb SS Jonathan Villar P Aaron Nola OF Michael Conforto P Pablo López 1B Rhys Hoskins 2B Nick Madrigal OF Luis Robert,,,
1667,2626657860,bmarksespn (121/150),0,120.6,3B Wilmer Flores OF Wil Myers OF Mitch Haniger C J.T. Realmuto P Aaron Nola OF Austin Slater P Pablo López SS J.P. Crawford 1B Rhys Hoskins 2B Dylan Moore,,,
1673,2626316996,DATYSCH (15/140),0,120.55,OF Andrew McCutchen C Yasmani Grandal SS Didi Gregorius 1B José Abreu P Dallas Keuchel OF Bryce Harper OF Adam Eaton P Jack Flaherty 2B Danny Mendick 3B Alec Bohm,,,
1673,2626653812,kipperk25 (98/150),0,120.55,OF Wil Myers P Dallas Keuchel SS Jonathan Villar 3B Manny Machado C J.T. Realmuto OF Jurickson Profar OF Michael Conforto 1B Rhys Hoskins P Jack Flaherty 2B Jake Cronenworth,,,
1675,2626660776,lhibbs92 (107/150),0,120.5,3B Nolan Arenado C J.T. Realmuto OF Adam Eaton OF Michael Conforto P Pablo López OF Dominic Smith 1B Rhys Hoskins P Jack Flaherty 2B Dylan Moore SS Jazz Chisholm Jr.,,,
1675,2626660807,lhibbs92 (138/150),0,120.5,3B Manny Machado C J.T. Realmuto OF Adam Eaton OF Brandon Nimmo P Pablo López OF Dominic Smith 1B Rhys Hoskins P Jack Flaherty 2B Jake Cronenworth SS Jazz Chisholm Jr.,,,
1675,2626660819,lhibbs92 (150/150),0,120.5,C J.T. Realmuto SS Francisco Lindor OF Brandon Nimmo OF Michael Conforto P Pablo López OF Garrett Cooper 1B Rhys Hoskins P Jack Flaherty 3B Sam Haggerty 2B Ty France,,,
1675,2626682940,CaliBadBoy (34/150),0,120.5,C Yasmani Grandal 1B José Abreu OF Billy Hamilton OF Wil Myers 3B Jake Lamb SS Jonathan Villar OF Adam Eaton P Pablo López P Jack Flaherty 2B Jake Cronenworth,,,
1675,2626683016,CaliBadBoy (110/150),0,120.5,C Yasmani Grandal OF Wil Myers 3B Jonathan Villar OF Adam Eaton SS Francisco Lindor P Pablo López OF Dominic Smith 2B Luis Guillorme P Jack Flaherty 1B Pete Alonso,,,
1680,2626732728,colbysmaxxx,0,120.4,SS Didi Gregorius OF Bryce Harper P Kevin Gausman C Chad Wallach P Blake Snell 1B Rhys Hoskins 2B Ty France OF Adam Haseley OF Luis Robert 3B Alec Bohm,,,
1681,2626647903,deflategate7 (1/2),0,120.35,SS Didi Gregorius 3B Kyle Seager OF Darin Ruf OF Mitch Haniger P Kevin Gausman C Chad Wallach P Aaron Nola 1B Rhys Hoskins 2B Dylan Moore OF Luis Robert,,,
1681,2626653792,kipperk25 (78/150),0,120.35,2B Jean Segura SS Jonathan Villar OF Bryce Harper C J.T. Realmuto P Kevin Gausman OF Adam Eaton P Aaron Nola OF Michael Conforto 1B Jake Cronenworth 3B Alec Bohm,,,
1681,2626703411,KingBussy (11/50),0,120.35,OF Andrew McCutchen OF Bryce Harper C J.T. Realmuto P Kevin Gausman 3B Brian Anderson P Aaron Nola OF Garrett Cooper SS Mauricio Dubón 1B Rhys Hoskins 2B Dylan Moore,,,
1684,2626038235,giantsfan0813,0,120.25,OF Corey Dickerson SS Jonathan Villar OF Bryce Harper C J.T. Realmuto P Blake Snell P Aaron Nola OF Garrett Cooper 2B Jake Cronenworth 1B Evan White 3B Alec Bohm,,,
1684,2626317068,DATYSCH (87/140),0,120.25,OF Andrew McCutchen SS Didi Gregorius 1B José Abreu 3B Jake Lamb OF Bryce Harper P Kevin Gausman OF Adam Eaton C Zack Collins P Jack Flaherty 2B Nick Madrigal,,,
1684,2626479599,Gvanyperen (15/20),0,120.25,OF Andrew McCutchen OF Mitch Haniger OF Bryce Harper C J.T. Realmuto P Blake Snell P Aaron Nola 1B Jake Cronenworth 2B Ty France SS Jazz Chisholm Jr. 3B Alec Bohm,,,
1684,2626623668,iplace34 (67/150),0,120.25,OF Andrew McCutchen OF Mitch Haniger C J.T. Realmuto OF Adam Eaton P Blake Snell P Aaron Nola 1B Jake Cronenworth 2B Tommy Edman SS Ha-Seong Kim 3B Alec Bohm,,,
1684,2626640497,bgwig500 (20/20),0,120.25,3B Kyle Seager OF Corey Dickerson OF Bryce Harper P Blake Snell P Aaron Nola C Tom Murphy 1B Rhys Hoskins SS Paul DeJong 2B Ty France OF Adam Haseley,,,
1684,2626655637,gulrichhhh (15/20),0,120.25,OF Mitch Haniger 3B Jake Lamb OF Bryce Harper P Kevin Gausman SS Francisco Lindor OF Michael Conforto C Zack Collins 1B Rhys Hoskins P Jack Flaherty 2B Dylan Moore,,,
1684,2626657754,bmarksespn (15/150),0,120.25,OF Andrew McCutchen OF Bryce Harper C J.T. Realmuto OF Jurickson Profar P Blake Snell P Aaron Nola 1B Garrett Cooper SS Paul DeJong 2B Jazz Chisholm Jr. 3B Alec Bohm,,,
1684,2626657786,bmarksespn (47/150),0,120.25,OF Andrew McCutchen C J.T. Realmuto OF Jurickson Profar OF Adam Eaton P Blake Snell P Aaron Nola 1B Garrett Cooper SS Paul DeJong 2B Dylan Moore 3B Alec Bohm,,,
1684,2626667167,aanderson13 (63/75),0,120.25,OF Corey Dickerson OF Adam Eaton P Blake Snell P Aaron Nola C Zack Collins 1B Rhys Hoskins 2B Nick Madrigal SS Ha-Seong Kim OF Luis Robert 3B Alec Bohm,,,
1684,2626684365,alex.ro (2/28),0,120.25,OF Corey Dickerson OF Bryce Harper OF Jurickson Profar P Blake Snell P Aaron Nola C Zack Collins 1B Rhys Hoskins 2B Jake Cronenworth SS Jazz Chisholm Jr. 3B Alec Bohm,,,
1684,2626719226,wayne361 (25/150),0,120.25,OF Andrew McCutchen 1B José Abreu OF Corey Dickerson OF Mitch Haniger C J.T. Realmuto P Blake Snell P Aaron Nola 2B Dylan Moore SS Ha-Seong Kim 3B Alec Bohm,,,
1684,2626719229,wayne361 (28/150),0,120.25,OF Andrew McCutchen 1B José Abreu OF Corey Dickerson C J.T. Realmuto OF Adam Eaton P Blake Snell P Aaron Nola 2B Jake Cronenworth SS Jazz Chisholm Jr. 3B Alec Bohm,,,
1684,2626728920,Budzapper253 (18/147),0,120.25,OF Andrew McCutchen 1B José Abreu OF Corey Dickerson OF Mitch Haniger C J.T. Realmuto P Blake Snell P Aaron Nola 2B Jake Cronenworth SS Danny Mendick 3B Alec Bohm,,,
1684,2626728923,Budzapper253 (21/147),0,120.25,OF Andrew McCutchen 1B José Abreu OF Corey Dickerson OF Mitch Haniger C J.T. Realmuto P Blake Snell P Aaron Nola 2B Dylan Moore SS Ha-Seong Kim 3B Alec Bohm,,,
1684,2626728926,Budzapper253 (24/147),0,120.25,OF Andrew McCutchen 1B José Abreu OF Corey Dickerson C J.T. Realmuto OF Adam Eaton P Blake Snell P Aaron Nola 2B Jake Cronenworth SS Jazz Chisholm Jr. 3B Alec Bohm,,,
1684,2626732346,hotrodla21,0,120.25,OF Andrew McCutchen OF Bryce Harper C J.T. Realmuto OF Jurickson Profar P Blake Snell P Aaron Nola 1B Garrett Cooper SS Paul DeJong 2B Jazz Chisholm Jr. 3B Alec Bohm,,,
1700,2625731992,bigpoo44,0,120.15,OF Andrew McCutchen 2B Jean Segura SS Didi Gregorius OF Mitch Haniger 3B Jake Lamb OF Adam Eaton P Blake Snell C Zack Collins 1B Rhys Hoskins P Jack Flaherty,,,
1700,2625871204,bgeistusn (95/150),0,120.15,OF Andrew McCutchen C Yasmani Grandal 1B José Abreu 2B Matt Carpenter OF Adam Eaton P Blake Snell OF Michael Conforto P Jack Flaherty SS Danny Mendick 3B Alec Bohm,,,
1700,2625930103,mjrlaw23 (60/150),0,120.15,1B José Abreu 3B Kyle Seager SS Jonathan Villar OF Brandon Nimmo P Blake Snell C Tom Murphy OF Michael Conforto P Jack Flaherty 2B Nick Madrigal OF Luis Robert,,,
1700,2625982935,mikefacekillah (16/20),0,120.15,OF Andrew McCutchen C Yasmani Grandal SS Francisco Lindor OF Brandon Nimmo P Blake Snell OF Michael Conforto 3B Luis Guillorme 1B Rhys Hoskins P Jack Flaherty 2B Jake Cronenworth,,,
1700,2626078419,whelanjm11 (101/150),0,120.15,OF Andrew McCutchen 2B Donovan Solano 3B Manny Machado C J.T. Realmuto OF Adam Eaton P Blake Snell OF Michael Conforto 1B Rhys Hoskins P Jack Flaherty SS Ha-Seong Kim,,,
1700,2626085779,slowNsteady,0,120.15,C Yasmani Grandal OF Adam Eaton P Blake Snell P Jack Flaherty 1B Jake Cronenworth 2B Ty France SS Ha-Seong Kim OF Dylan Carlson OF Luis Robert 3B Alec Bohm,,,
1700,2626205284,Jrb1030,0,120.15,3B Nolan Arenado OF Mitch Haniger C J.T. Realmuto P Blake Snell OF Michael Conforto P Jack Flaherty 2B Tommy Edman 1B Ty France SS Ha-Seong Kim OF Dylan Carlson,,,
1700,2626307831,djbillyho29 (2/2),0,120.15,2B Matt Carpenter OF Bryce Harper OF Adam Eaton SS Francisco Lindor OF Brandon Nimmo P Blake Snell C Zack Collins P Jack Flaherty 1B Jake Cronenworth 3B Alec Bohm,,,
1700,2626357526,Riccajb9 (12/18),0,120.15,C Yadier Molina 3B Kyle Seager OF Mitch Haniger SS Francisco Lindor OF Brandon Nimmo P Blake Snell OF Michael Conforto P Jack Flaherty 1B Pete Alonso 2B Ty France,,,
1700,2626547123,cbelcher69,0,120.15,2B Donovan Solano OF Mitch Haniger SS Francisco Lindor P Blake Snell OF Tyler O'Neill C Zack Collins 1B Rhys Hoskins P Jack Flaherty OF Luis Robert 3B Alec Bohm,,,
1700,2626583685,EddieB312,0,120.15,OF Adam Eaton SS Francisco Lindor P Blake Snell 3B Brian Anderson OF Austin Slater OF Dominic Smith C Zack Collins 1B Rhys Hoskins P Jack Flaherty 2B Nick Madrigal,,,
1700,2626607306,dcouch11,0,120.15,C Yadier Molina 3B Nolan Arenado 1B Paul Goldschmidt OF Mitch Haniger OF Jurickson Profar P Blake Snell P Jack Flaherty SS Paul DeJong 2B Nick Madrigal OF Dylan Carlson,,,
1700,2626635480,Zlhamon,0,120.15,1B Paul Goldschmidt 2B Matt Carpenter OF Mitch Haniger C J.T. Realmuto OF Adam Eaton SS Francisco Lindor P Blake Snell P Jack Flaherty OF Sam Haggerty 3B Alec Bohm,,,
1700,2626678490,blountsandfortes (2/3),0,120.15,OF Andrew McCutchen SS Didi Gregorius OF Bryce Harper C James McCann P Blake Snell OF Michael Conforto P Jack Flaherty 1B Jake Cronenworth 2B Tommy Edman 3B Alec Bohm,,,
1700,2626682084,dudjames,0,120.15,SS Didi Gregorius 3B Nolan Arenado OF Darin Ruf OF Mitch Haniger OF Jurickson Profar P Blake Snell C Zack Collins 1B Rhys Hoskins P Jack Flaherty 2B Jake Cronenworth,,,
1700,2626696265,chfen07 (21/50),0,120.15,OF Andrew McCutchen C Yasmani Grandal 1B José Abreu OF Mitch Haniger OF Adam Eaton P Blake Snell P Jack Flaherty 2B Jake Cronenworth SS Danny Mendick 3B Alec Bohm,,,
1700,2626728919,Budzapper253 (17/147),0,120.15,OF Andrew McCutchen 3B Nolan Arenado 1B Paul Goldschmidt OF Mitch Haniger P Blake Snell C Tom Murphy P Jack Flaherty SS Paul DeJong 2B Tommy Edman OF Dylan Carlson,,,
1700,2626728961,Budzapper253 (59/147),0,120.15,OF Andrew McCutchen 1B José Abreu OF Mitch Haniger SS Francisco Lindor P Blake Snell C Tom Murphy P Jack Flaherty 2B Danny Mendick OF Luis Robert 3B Alec Bohm,,,
1718,2625609157,Jabe224 (78/84),0,120.1,OF Andrew McCutchen C Yasmani Grandal 3B Wilmer Flores 2B Jean Segura OF Darin Ruf P Aaron Nola SS Mauricio Dubón 1B Rhys Hoskins P Jack Flaherty OF Luis Robert,,,
1718,2625871152,bgeistusn (43/150),0,120.1,OF Andrew McCutchen 1B José Abreu OF Bryce Harper C J.T. Realmuto P Aaron Nola OF Michael Conforto P Jack Flaherty 2B Jake Cronenworth SS Ha-Seong Kim 3B Alec Bohm,,,
1718,2626623624,iplace34 (23/150),0,120.1,2B Jean Segura 1B Paul Goldschmidt OF Bryce Harper C J.T. Realmuto OF Jurickson Profar OF Adam Eaton P Aaron Nola P Jack Flaherty SS Ha-Seong Kim 3B Alec Bohm,,,
1718,2626623646,iplace34 (45/150),0,120.1,SS Didi Gregorius 1B Paul Goldschmidt OF Mitch Haniger C J.T. Realmuto OF Jurickson Profar OF Adam Eaton P Aaron Nola P Jack Flaherty 2B Nick Madrigal 3B Alec Bohm,,,
1718,2626623669,iplace34 (68/150),0,120.1,OF Andrew McCutchen OF Mitch Haniger 3B Manny Machado C J.T. Realmuto P Aaron Nola 1B Rhys Hoskins P Jack Flaherty SS Paul DeJong 2B Nick Madrigal OF Adam Haseley,,,
1718,2626623708,iplace34 (107/150),0,120.1,OF Andrew McCutchen SS Didi Gregorius 3B Manny Machado OF Adam Eaton P Aaron Nola 1B Rhys Hoskins P Jack Flaherty 2B Nick Madrigal OF Dylan Carlson C Luis Campusano,,,
1718,2626657797,bmarksespn (58/150),0,120.1,OF Andrew McCutchen 2B Donovan Solano C Yasmani Grandal SS Didi Gregorius OF Darin Ruf OF Mitch Haniger 3B Manny Machado P Aaron Nola 1B Rhys Hoskins P Jack Flaherty,,,
1718,2626678749,gtaxi (2/3),0,120.1,1B Eric Hosmer OF Mitch Haniger OF Bryce Harper C J.T. Realmuto P Aaron Nola P Jack Flaherty 2B Dylan Moore OF Taylor Trammell SS Jazz Chisholm Jr. 3B Alec Bohm,,,
1718,2626682099,Lamartine (13/20),0,120.1,OF Andrew McCutchen 1B José Abreu OF Mitch Haniger 3B Jake Lamb C J.T. Realmuto OF Adam Eaton P Aaron Nola P Jack Flaherty SS Danny Mendick 2B Nick Madrigal,,,
1718,2626693113,RRbros (17/33),0,120.1,OF Andrew McCutchen 3B Manny Machado C J.T. Realmuto OF Adam Eaton OF Brandon Nimmo P Aaron Nola 1B Rhys Hoskins P Jack Flaherty 2B Jake Cronenworth SS Ha-Seong Kim,,,
1718,2626696285,chfen07 (41/50),0,120.1,OF Andrew McCutchen C Yasmani Grandal 1B José Abreu OF Mitch Haniger OF Adam Eaton P Aaron Nola P Jack Flaherty SS Paul DeJong 2B Nick Madrigal 3B Alec Bohm,,,
1718,2626708220,RRbros (22/33),0,120.1,OF Andrew McCutchen C Yasmani Grandal 3B Jake Lamb OF Adam Eaton P Aaron Nola OF Michael Conforto 1B Rhys Hoskins P Jack Flaherty 2B Tommy Edman SS Ha-Seong Kim,,,
1730,2626316999,DATYSCH (18/140),0,119.8,OF Andrew McCutchen C Yasmani Grandal 1B José Abreu P Dallas Keuchel OF Bryce Harper P Kevin Gausman OF Adam Eaton SS Paul DeJong 2B Nick Madrigal 3B Alec Bohm,,,
1730,2626317115,DATYSCH (134/140),0,119.8,C Yasmani Grandal SS Didi Gregorius P Dallas Keuchel OF Darin Ruf 3B Jake Lamb P Kevin Gausman OF Adam Eaton 1B Rhys Hoskins 2B Nick Madrigal OF Luis Robert,,,
