Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1348,2625332744,nlemons (1/5),0,119.5,P Yu Darvish P James Paxton 1B Max Muncy OF Mark Canha OF Mookie Betts SS J.P. Crawford C Luis Torrens 3B Edwin Ríos OF Jake Fraley 2B Ty France,,,
1349,2623874674,bigpoo44,0,119.45,P Clayton Kershaw P Yu Darvish OF Mitch Haniger OF Adam Eaton SS Corey Seager C Victor Caratini 3B Edwin Ríos 1B Jake Cronenworth 2B Gavin Lux OF Zach McKinstry,,,
1349,2624062759,MICKLES (95/150),0,119.45,P Clayton Kershaw 3B Justin Turner P Yu Darvish OF AJ Pollock OF Mookie Betts SS J.P. Crawford C Luis Torrens 2B Ty France 1B Evan White OF Taylor Trammell,,,
1349,2624085568,mjrlaw23 (51/150),0,119.45,P Clayton Kershaw P Yu Darvish OF AJ Pollock C Yermín Mercedes OF Mookie Betts 1B Jake Cronenworth 3B Yoán Moncada 2B Nick Madrigal SS Ha-Seong Kim OF Zach McKinstry,,,
1349,2624250986,nickfromcwe (73/150),0,119.45,P Clayton Kershaw P Yu Darvish OF AJ Pollock OF Mitch Haniger OF Mookie Betts 1B José Marmolejos SS Corey Seager C Luis Torrens 3B Edwin Ríos 2B Zach McKinstry,,,
1349,2624251043,nickfromcwe (130/150),0,119.45,3B Evan Longoria P Clayton Kershaw P Yu Darvish OF Leury García 1B José Abreu OF Adam Eaton C Yermín Mercedes SS J.P. Crawford 2B Ty France OF Andrew Vaughn,,,
1349,2624820523,siouxcitysidewinders (9/16),0,119.45,P Clayton Kershaw P Yu Darvish 1B Eric Hosmer OF Wil Myers OF Adam Eaton C Zack Collins 2B Jake Cronenworth 3B Yoán Moncada SS Ha-Seong Kim OF Zach McKinstry,,,
1349,2624820534,siouxcitysidewinders (10/16),0,119.45,P Clayton Kershaw P Yu Darvish 1B Eric Hosmer OF Wil Myers OF Adam Eaton C Zack Collins 2B Jake Cronenworth 3B Yoán Moncada SS Ha-Seong Kim OF Zach McKinstry,,,
1349,2625032327,B-Ran14 (70/150),0,119.45,P Clayton Kershaw P Yu Darvish OF AJ Pollock OF Mitch Haniger OF Mookie Betts 1B José Marmolejos SS Corey Seager C Luis Torrens 3B Edwin Ríos 2B Zach McKinstry,,,
1349,2625032340,B-Ran14 (83/150),0,119.45,P Clayton Kershaw OF Tommy Pham P Yu Darvish 3B Wilmer Flores OF AJ Pollock C Yermín Mercedes 1B Edwin Ríos 2B Jake Cronenworth SS Ha-Seong Kim OF Luis Robert,,,
1349,2625036213,B-Ran14 (92/150),0,119.45,P Clayton Kershaw P Yu Darvish OF AJ Pollock OF Alex Dickerson OF Mookie Betts SS Corey Seager C Luis Torrens 3B Edwin Ríos 2B Zach McKinstry 1B Andrew Vaughn,,,
1349,2625036350,B-Ran14 (112/150),0,119.45,P Clayton Kershaw P Yu Darvish SS Brandon Crawford OF AJ Pollock 3B Manny Machado OF Jurickson Profar C Yermín Mercedes OF Mookie Betts 2B Zach McKinstry 1B Andrew Vaughn,,,
1349,2625316662,MadHungarian37 (148/150),0,119.45,P Clayton Kershaw P Yu Darvish 3B Kyle Seager OF Mitch Haniger C Yermín Mercedes SS J.P. Crawford 2B Nick Madrigal 1B Evan White OF Luis Robert OF Andrew Vaughn,,,
1349,2625325544,Bobsch50 (1/2),0,119.45,P Clayton Kershaw 3B Justin Turner P Yu Darvish OF Jurickson Profar C Yermín Mercedes OF Mookie Betts 1B Jake Cronenworth 2B Ty France SS Ha-Seong Kim OF Zach McKinstry,,,
1349,2625325607,Bobsch50 (2/2),0,119.45,P Clayton Kershaw 3B Justin Turner P Yu Darvish OF Jurickson Profar C Yermín Mercedes OF Mookie Betts 1B Jake Cronenworth 2B Ty France SS Ha-Seong Kim OF Zach McKinstry,,,
1349,2625334744,alex.ro (20/26),0,119.45,P Clayton Kershaw P Yu Darvish 1B José Abreu OF Wil Myers 3B Manny Machado OF José Marmolejos SS J.P. Crawford C Luis Torrens OF Jake Fraley 2B Ty France,,,
1349,2625338681,Br0wbeater (38/150),0,119.45,P Clayton Kershaw 3B Justin Turner OF Tommy Pham P Yu Darvish OF Leury García 1B José Abreu C Yermín Mercedes OF Jake Fraley 2B Ty France SS Ha-Seong Kim,,,
1349,2625338719,Br0wbeater (76/150),0,119.45,P Clayton Kershaw OF Tommy Pham P Yu Darvish 1B José Abreu OF Mitch Haniger 3B Manny Machado C Luis Torrens SS Ha-Seong Kim 2B Gavin Lux OF Andrew Vaughn,,,
1349,2625390198,chasem007 (42/115),0,119.45,P Clayton Kershaw 3B Justin Turner P Yu Darvish 1B Wilmer Flores OF AJ Pollock OF Jurickson Profar OF Mookie Betts C Victor Caratini SS Ha-Seong Kim 2B Zach McKinstry,,,
1349,2625390229,chasem007 (73/115),0,119.45,P Clayton Kershaw OF Tommy Pham P Yu Darvish 1B José Abreu OF Alex Dickerson 3B Manny Machado OF Jurickson Profar C Victor Caratini 2B Nick Madrigal SS Ha-Seong Kim,,,
1368,2624097782,jsanders61 (23/50),0,119.4,OF Tommy Pham OF AJ Pollock P James Paxton OF Mookie Betts P Lucas Giolito C Victor Caratini 1B Edwin Ríos 3B Yoán Moncada SS Ha-Seong Kim 2B Gavin Lux,,,
1369,2623854979,Gvanyperen (19/20),0,119.35,P Clayton Kershaw OF Tommy Pham OF Alex Dickerson 3B Manny Machado C Yermín Mercedes OF Mookie Betts P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim 1B Andrew Vaughn,,,
1369,2623854980,Gvanyperen (20/20),0,119.35,P Clayton Kershaw OF Tommy Pham 3B Manny Machado OF Jurickson Profar C Yermín Mercedes OF Mookie Betts P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim 1B Andrew Vaughn,,,
1369,2624062720,MICKLES (56/150),0,119.35,P Clayton Kershaw 3B Justin Turner OF Stephen Piscotty C Austin Barnes OF Austin Slater P Lucas Giolito SS Corey Seager 1B Edwin Ríos 2B Nick Madrigal OF Zach McKinstry,,,
1369,2624085575,mjrlaw23 (58/150),0,119.35,P Clayton Kershaw OF Tommy Pham 1B José Abreu OF Wil Myers OF Jurickson Profar C Yermín Mercedes P Lucas Giolito 3B Yoán Moncada 2B Nick Madrigal SS Ha-Seong Kim,,,
1369,2624085628,mjrlaw23 (111/150),0,119.35,P Clayton Kershaw 3B Justin Turner 1B Brandon Belt C Buster Posey SS Brandon Crawford OF Alex Dickerson OF Mookie Betts P Lucas Giolito 2B Ha-Seong Kim OF Zach McKinstry,,,
1369,2624096582,4th_and_29 (43/69),0,119.35,P Clayton Kershaw OF Leury García 1B Max Muncy OF Adam Eaton C Yermín Mercedes P Lucas Giolito 3B Yoán Moncada SS Ha-Seong Kim 2B Gavin Lux OF Andrew Vaughn,,,
1369,2624142983,whelanjm11 (138/150),0,119.35,P Clayton Kershaw OF Tommy Pham OF Alex Dickerson 3B Manny Machado C Yermín Mercedes OF Mookie Betts P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim 1B Andrew Vaughn,,,
1369,2624142984,whelanjm11 (139/150),0,119.35,P Clayton Kershaw OF Tommy Pham 3B Manny Machado C Yermín Mercedes OF Mookie Betts 2B Tommy La Stella P Lucas Giolito 1B Jake Cronenworth SS Ha-Seong Kim OF Andrew Vaughn,,,
1369,2624251925,apolloares1 (75/150),0,119.35,P Clayton Kershaw OF AJ Pollock OF Alex Dickerson P Lucas Giolito SS Corey Seager C Victor Caratini 3B Yoán Moncada 2B Zach McKinstry OF Luis Robert 1B Andrew Vaughn,,,
1369,2624251989,apolloares1 (139/150),0,119.35,P Clayton Kershaw OF Jurickson Profar P Lucas Giolito SS Corey Seager C Victor Caratini 2B Jake Cronenworth 3B Yoán Moncada OF Zach McKinstry OF Luis Robert 1B Andrew Vaughn,,,
1369,2624302948,Mdumblewski (56/150),0,119.35,P Clayton Kershaw 3B Justin Turner C Buster Posey SS Brandon Crawford 1B Wilmer Flores OF Alex Dickerson OF Jurickson Profar OF Mookie Betts P Lucas Giolito 2B Ha-Seong Kim,,,
1369,2624595683,jburian,0,119.35,P Clayton Kershaw OF Tommy Pham 3B Manny Machado OF Jurickson Profar C Yermín Mercedes OF Mookie Betts P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim 1B Andrew Vaughn,,,
1369,2624994188,bigecg26 (77/150),0,119.35,P Clayton Kershaw 1B Max Muncy OF Adam Eaton C Yermín Mercedes P Lucas Giolito SS Corey Seager 3B Yoán Moncada 2B Nick Madrigal OF Zach McKinstry OF Andrew Vaughn,,,
1369,2625036363,B-Ran14 (125/150),0,119.35,P Clayton Kershaw OF Tommy Pham 1B José Abreu OF AJ Pollock 3B Manny Machado C Yermín Mercedes P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim OF Andrew Vaughn,,,
1369,2625036366,B-Ran14 (128/150),0,119.35,P Clayton Kershaw 1B José Abreu OF Mitch Haniger OF Alex Dickerson OF Adam Eaton P Lucas Giolito SS Corey Seager 3B Edwin Ríos C Sean Murphy 2B Zach McKinstry,,,
1369,2625157278,brianstacia (3/3),0,119.35,P Clayton Kershaw OF Tommy Pham 1B José Abreu OF Wil Myers C Yermín Mercedes P Lucas Giolito 2B Jake Cronenworth OF Jake Fraley 3B Yoán Moncada SS Ha-Seong Kim,,,
1369,2625182854,bgeistusn (61/150),0,119.35,P Clayton Kershaw OF Tommy Pham OF Alex Dickerson 3B Manny Machado C Yermín Mercedes OF Mookie Betts P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim 1B Andrew Vaughn,,,
1369,2625182855,bgeistusn (62/150),0,119.35,P Clayton Kershaw OF Tommy Pham 3B Manny Machado C Yermín Mercedes OF Mookie Betts 2B Tommy La Stella P Lucas Giolito 1B Jake Cronenworth SS Ha-Seong Kim OF Andrew Vaughn,,,
1369,2625182909,bgeistusn (116/150),0,119.35,P Clayton Kershaw OF Tommy Pham OF Mitch Haniger OF Mookie Betts 3B Tommy La Stella P Lucas Giolito SS Corey Seager C Luis Torrens 1B Edwin Ríos 2B Zach McKinstry,,,
1369,2625234901,barrels90,0,119.35,SS Elvis Andrus P Clayton Kershaw 1B Mitch Moreland C Buster Posey OF Stephen Piscotty OF Adam Eaton OF Mookie Betts P Lucas Giolito 3B Yoán Moncada 2B Ha-Seong Kim,,,
1369,2625290335,pacman16,0,119.35,3B Evan Longoria P Clayton Kershaw OF Adam Eaton C Yermín Mercedes OF Mookie Betts P Lucas Giolito SS Corey Seager OF Jake Fraley 1B Ty France 2B Zach McKinstry,,,
1369,2625311983,charlesablackwell,0,119.35,P Clayton Kershaw OF Leury García OF Jurickson Profar C Yermín Mercedes P Lucas Giolito SS Corey Seager 3B Edwin Ríos 2B Jake Cronenworth OF Luis Robert 1B Andrew Vaughn,,,
1369,2625315173,dxb13 (9/30),0,119.35,2B Jed Lowrie 3B Evan Longoria P Clayton Kershaw SS Brandon Crawford 1B José Abreu OF AJ Pollock OF Mike Yastrzemski OF Alex Dickerson C Yermín Mercedes P Lucas Giolito,,,
1369,2625333642,ThoroldThunder (10/20),0,119.35,P Clayton Kershaw OF Alex Dickerson P Lucas Giolito SS Corey Seager C Victor Caratini 1B Jake Cronenworth 3B Yoán Moncada 2B Zach McKinstry OF Luis Robert OF Andrew Vaughn,,,
1369,2625337758,natemantor,0,119.35,3B Evan Longoria P Clayton Kershaw OF Adam Eaton C Yermín Mercedes OF Mookie Betts P Lucas Giolito SS Corey Seager OF Jake Fraley 1B Ty France 2B Zach McKinstry,,,
1369,2625338695,Br0wbeater (52/150),0,119.35,P Clayton Kershaw 1B Brandon Belt OF Tommy Pham 2B Leury García 3B Manny Machado OF Jurickson Profar P Lucas Giolito C Zack Collins SS Ha-Seong Kim OF Luis Robert,,,
1369,2625345715,Lmata72887,0,119.35,P Clayton Kershaw 3B Justin Turner OF Tommy Pham 1B Eric Hosmer SS Brandon Crawford OF Adam Eaton C Yermín Mercedes P Lucas Giolito OF Ramón Laureano 2B Zach McKinstry,,,
1369,2625352367,RoyalRose (2/2),0,119.35,3B Evan Longoria P Clayton Kershaw 1B José Abreu OF Mookie Betts P Lucas Giolito SS Corey Seager C Luis Torrens OF Jake Fraley OF Taylor Trammell 2B Zach McKinstry,,,
1369,2625369202,pug22,0,119.35,3B Evan Longoria P Clayton Kershaw 1B José Abreu OF Jurickson Profar OF Adam Eaton C Yermín Mercedes P Lucas Giolito SS J.P. Crawford OF Ramón Laureano 2B Jake Cronenworth,,,
1369,2625390220,chasem007 (64/115),0,119.35,P Clayton Kershaw 3B Wilmer Flores OF AJ Pollock C Yermín Mercedes P Lucas Giolito SS Corey Seager 1B Edwin Ríos 2B Zach McKinstry OF Luis Robert OF Andrew Vaughn,,,
1399,2624251046,nickfromcwe (133/150),0,119.25,3B Evan Longoria P Clayton Kershaw 1B Brandon Belt SS Brandon Crawford OF Mike Yastrzemski C Yermín Mercedes OF Mookie Betts P Chris Bassitt 2B Ha-Seong Kim OF Luis Robert,,,
1399,2624742303,chachie79 (38/75),0,119.25,P Clayton Kershaw 1B José Abreu OF Wil Myers 3B Manny Machado P Chris Bassitt 2B Jake Cronenworth C Sean Murphy SS Ha-Seong Kim OF Luis Robert OF Andrew Vaughn,,,
1399,2625301075,Wildjustin,0,119.25,P Clayton Kershaw 1B Eric Hosmer OF AJ Pollock OF Mark Canha 3B Manny Machado P Chris Bassitt C Zack Collins 2B Ty France SS Ha-Seong Kim OF Luis Robert,,,
1402,2623854972,Gvanyperen (12/20),0,119.1,P Yu Darvish 3B Manny Machado OF Jurickson Profar OF Adam Eaton C Yermín Mercedes OF Mookie Betts P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim 1B Andrew Vaughn,,,
1402,2624062672,MICKLES (8/150),0,119.1,P Yu Darvish OF Mookie Betts P Lucas Giolito SS Corey Seager 3B Edwin Ríos OF Jake Fraley C Sean Murphy 2B Gavin Lux OF Zach McKinstry 1B Andrew Vaughn,,,
1402,2624085520,mjrlaw23 (3/150),0,119.1,OF Tommy Pham P Yu Darvish 3B Manny Machado C Yermín Mercedes P Lucas Giolito 1B Jake Cronenworth 2B Nick Madrigal SS Ha-Seong Kim OF Luis Robert OF Andrew Vaughn,,,
1402,2624085644,mjrlaw23 (127/150),0,119.1,2B Jed Lowrie P Yu Darvish 1B Max Muncy OF Stephen Piscotty P Lucas Giolito SS Corey Seager 3B Edwin Ríos OF Ramón Laureano C Sean Murphy OF Zach McKinstry,,,
1402,2624142862,whelanjm11 (17/150),0,119.1,P Yu Darvish 1B José Abreu OF Mitch Haniger OF Alex Dickerson C Yermín Mercedes 3B Tommy La Stella P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim OF Luis Robert,,,
1402,2624250962,nickfromcwe (49/150),0,119.1,2B Jed Lowrie P Yu Darvish OF Stephen Piscotty C Austin Barnes P Lucas Giolito SS Corey Seager 3B Edwin Ríos 1B Evan White OF Zach McKinstry OF Luis Robert,,,
1402,2624405615,DomingoSalvajeS (10/20),0,119.1,OF Tommy Pham P Yu Darvish OF AJ Pollock OF Mookie Betts P Lucas Giolito C Victor Caratini 1B Jake Cronenworth 3B Yoán Moncada SS Ha-Seong Kim 2B Zach McKinstry,,,
1402,2624638608,jazzfan32 (19/20),0,119.1,P Yu Darvish OF Alex Dickerson 3B Manny Machado OF Adam Eaton C Yermín Mercedes OF Mookie Betts P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim 1B Andrew Vaughn,,,
1402,2624682322,MoneyForTheJeep (24/80),0,119.1,P Yu Darvish 3B Manny Machado OF Jurickson Profar OF Adam Eaton C Yermín Mercedes OF Mookie Betts P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim 1B Andrew Vaughn,,,
1402,2624682329,MoneyForTheJeep (25/80),0,119.1,P Yu Darvish 3B Manny Machado OF Jurickson Profar OF Adam Eaton C Yermín Mercedes OF Mookie Betts P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim 1B Andrew Vaughn,,,
1402,2624694066,MoneyForTheJeep (38/80),0,119.1,P Yu Darvish 3B Manny Machado OF Jurickson Profar C Yermín Mercedes P Lucas Giolito OF Ramón Laureano 2B Jake Cronenworth SS Ha-Seong Kim OF Luis Robert 1B Andrew Vaughn,,,
1402,2624694301,MoneyForTheJeep (39/80),0,119.1,P Yu Darvish 3B Manny Machado OF Jurickson Profar C Yermín Mercedes P Lucas Giolito OF Ramón Laureano 2B Jake Cronenworth SS Ha-Seong Kim OF Luis Robert 1B Andrew Vaughn,,,
1402,2624943653,Bradsh86 (3/20),0,119.1,OF Tommy Pham P Yu Darvish OF Adam Eaton C Yermín Mercedes P Lucas Giolito 2B Jake Cronenworth 3B Yoán Moncada SS Ha-Seong Kim OF Luis Robert 1B Andrew Vaughn,,,
1402,2625182869,bgeistusn (76/150),0,119.1,OF Tommy Pham P Yu Darvish OF AJ Pollock C Yermín Mercedes OF Mookie Betts P Lucas Giolito 3B Edwin Ríos 1B Jake Cronenworth SS Ha-Seong Kim 2B Zach McKinstry,,,
1402,2625191099,wayne361 (17/150),0,119.1,OF Tommy Pham P Yu Darvish 1B José Abreu OF AJ Pollock OF Adam Eaton C Yermín Mercedes P Lucas Giolito 3B Yoán Moncada 2B Nick Madrigal SS Ha-Seong Kim,,,
1402,2625191189,wayne361 (107/150),0,119.1,P Yu Darvish OF AJ Pollock OF Wil Myers 3B Manny Machado OF Adam Eaton P Lucas Giolito C Victor Caratini 1B Jake Cronenworth 2B Nick Madrigal SS Ha-Seong Kim,,,
1402,2625213687,BDT_Petridish,0,119.1,P Yu Darvish 1B José Abreu OF Wil Myers OF Mark Canha C Yermín Mercedes P Lucas Giolito 3B Yoán Moncada 2B Nick Madrigal SS Ha-Seong Kim OF Andrew Vaughn,,,
1402,2625216377,foster28 (5/5),0,119.1,OF Tommy Pham P Yu Darvish 3B Manny Machado P Lucas Giolito OF Ramón Laureano 2B Jake Cronenworth C Sean Murphy SS Ha-Seong Kim OF Luis Robert 1B Andrew Vaughn,,,
1402,2625316517,MadHungarian37 (3/150),0,119.1,2B Jed Lowrie P Yu Darvish 1B Max Muncy OF Stephen Piscotty P Lucas Giolito SS Corey Seager 3B Edwin Ríos OF Ramón Laureano C Sean Murphy OF Zach McKinstry,,,
1402,2625316636,MadHungarian37 (122/150),0,119.1,OF Tommy Pham P Yu Darvish 3B Manny Machado C Yermín Mercedes P Lucas Giolito 1B Jake Cronenworth 2B Nick Madrigal SS Ha-Seong Kim OF Luis Robert OF Andrew Vaughn,,,
1402,2625316638,MadHungarian37 (124/150),0,119.1,OF Tommy Pham P Yu Darvish OF Adam Eaton C Yermín Mercedes P Lucas Giolito 2B Jake Cronenworth 3B Yoán Moncada SS Ha-Seong Kim OF Luis Robert 1B Andrew Vaughn,,,
1402,2625318819,littlemack2017,0,119.1,P Yu Darvish 1B José Abreu OF Stephen Piscotty OF Jurickson Profar P Lucas Giolito SS Corey Seager C Victor Caratini 3B Edwin Ríos 2B Jake Cronenworth OF Zach McKinstry,,,
1402,2625328762,mcrawbuck (2/2),0,119.1,SS Elvis Andrus P Yu Darvish 1B José Abreu OF AJ Pollock OF Jurickson Profar C Yermín Mercedes P Lucas Giolito 3B Edwin Ríos OF Ramón Laureano 2B Jake Cronenworth,,,
1402,2625338701,Br0wbeater (58/150),0,119.1,P Yu Darvish 2B Leury García OF Wil Myers OF Jurickson Profar OF Mookie Betts P Lucas Giolito C Victor Caratini 3B Matt Chapman SS Ha-Seong Kim 1B Andrew Vaughn,,,
1402,2625338717,Br0wbeater (74/150),0,119.1,OF Tommy Pham P Yu Darvish 1B Eric Hosmer OF Adam Eaton P Lucas Giolito C Zack Collins 3B Matt Chapman OF Ramón Laureano 2B Jake Cronenworth SS Ha-Seong Kim,,,
1402,2625342196,bigshowbreaks (3/150),0,119.1,3B Justin Turner P Yu Darvish OF Leury García 1B José Abreu OF Adam Eaton C Yermín Mercedes P Lucas Giolito SS Ha-Seong Kim 2B Gavin Lux OF Andrew Vaughn,,,
1402,2625345943,jk48 (20/20),0,119.1,P Yu Darvish 3B Manny Machado OF Jurickson Profar OF Adam Eaton C Yermín Mercedes OF Mookie Betts P Lucas Giolito 2B Jake Cronenworth SS Ha-Seong Kim 1B Andrew Vaughn,,,
1402,2625352798,Rich08 (1/18),0,119.1,OF Tommy Pham P Yu Darvish OF AJ Pollock C Yermín Mercedes OF Mookie Betts P Lucas Giolito 3B Edwin Ríos 1B Jake Cronenworth SS Ha-Seong Kim 2B Zach McKinstry,,,
1402,2625361188,Elwaysarmy (60/150),0,119.1,P Yu Darvish OF AJ Pollock OF Wil Myers 3B Manny Machado OF Adam Eaton P Lucas Giolito C Victor Caratini 1B Jake Cronenworth 2B Nick Madrigal SS Ha-Seong Kim,,,
1402,2625361252,Elwaysarmy (124/150),0,119.1,OF Tommy Pham P Yu Darvish OF AJ Pollock 3B Manny Machado C Yermín Mercedes P Lucas Giolito 2B Nick Madrigal SS Ha-Seong Kim OF Luis Robert 1B Andrew Vaughn,,,
1402,2625362614,joeylovell1219 (2/3),0,119.1,P Yu Darvish 1B José Abreu OF Wil Myers OF Adam Eaton C Yermín Mercedes P Lucas Giolito 3B Yoán Moncada 2B Nick Madrigal SS Ha-Seong Kim OF Zach McKinstry,,,
1402,2625376959,bgoodwin73,0,119.1,3B Evan Longoria P Yu Darvish 1B José Abreu OF AJ Pollock OF Wil Myers OF Adam Eaton P Lucas Giolito C Victor Caratini SS Ha-Seong Kim 2B Zach McKinstry,,,
1402,2625391024,achris25 (2/2),0,119.1,2B Jed Lowrie P Yu Darvish OF Leury García OF Austin Slater P Lucas Giolito SS Corey Seager C Victor Caratini 3B Yoán Moncada OF Luis Robert 1B Andrew Vaughn,,,
1435,2624062751,MICKLES (87/150),0,119,SS Elvis Andrus P Yu Darvish 2B Leury García 1B José Abreu OF Mark Canha P Chris Bassitt C Zack Collins OF Ramón Laureano 3B Yoán Moncada OF Luis Robert,,,
1435,2625278945,leejez337,0,119,P Clayton Kershaw C Buster Posey SS Brandon Crawford OF Mark Canha 3B Manny Machado P Aaron Sanchez OF Mookie Betts OF Ramón Laureano 1B Jake Cronenworth 2B Gavin Lux,,,
1437,2624096590,4th_and_29 (51/69),0,118.9,C Yermín Mercedes OF Mookie Betts P Chris Bassitt OF Austin Slater P Lucas Giolito SS Corey Seager 3B Yoán Moncada 2B Nick Madrigal OF Luis Robert 1B Andrew Vaughn,,,
1437,2624525565,machwal,0,118.9,3B Evan Longoria C Buster Posey SS Brandon Crawford 1B José Abreu OF Mike Yastrzemski OF Adam Eaton P Chris Bassitt P Lucas Giolito 2B Jake Cronenworth OF Luis Robert,,,
1439,2624280721,OptimizerX (1/6),0,118.75,P Yu Darvish 2B Leury García OF AJ Pollock P Aaron Sanchez OF Mookie Betts OF José Marmolejos SS Corey Seager C Zack Collins 1B Edwin Ríos 3B Yoán Moncada,,,
1439,2624730755,steve1313,0,118.75,P Clayton Kershaw P James Paxton OF Mitch Haniger OF Mookie Betts SS Corey Seager 3B Edwin Ríos OF Ramón Laureano C Sean Murphy 2B Ty France 1B Evan White,,,
1439,2625341646,L.A.DodgerFan818,0,118.75,3B Justin Turner P Yu Darvish OF AJ Pollock P Aaron Sanchez OF Mookie Betts SS Corey Seager C Zack Collins 1B Jake Cronenworth 2B Nick Madrigal OF Zach McKinstry,,,
1439,2625361268,Elwaysarmy (140/150),0,118.75,P Clayton Kershaw 3B Justin Turner OF Tommy Pham P James Paxton 1B Max Muncy OF Mookie Betts C Victor Caratini SS Ha-Seong Kim OF Taylor Trammell 2B Zach McKinstry,,,
1443,2624446505,europekdon,0,118.65,C Buster Posey SS Brandon Crawford OF AJ Pollock 1B Max Muncy P Aaron Sanchez OF Adam Eaton OF Mookie Betts 2B Tommy La Stella P Lucas Giolito 3B Matt Chapman,,,
1443,2624636550,jkinder1019,0,118.65,3B Evan Longoria 1B José Abreu OF Mike Yastrzemski P Aaron Sanchez C Yermín Mercedes P Lucas Giolito SS Corey Seager 2B Nick Madrigal OF Luis Robert OF Andrew Vaughn,,,
1443,2625058340,GiantsFanForLife85,0,118.65,3B Justin Turner 1B Max Muncy P Aaron Sanchez OF Jurickson Profar OF Mookie Betts P Lucas Giolito SS Corey Seager C Victor Caratini OF Mauricio Dubón 2B Ha-Seong Kim,,,
1443,2625142122,lealeacub (1/2),0,118.65,3B Evan Longoria 1B José Abreu P Aaron Sanchez OF Adam Eaton C Yermín Mercedes OF Mookie Betts P Lucas Giolito SS Corey Seager OF Ramón Laureano 2B Zach McKinstry,,,
1443,2625310642,joncubs,0,118.65,3B Evan Longoria 1B José Abreu OF Mike Yastrzemski P Aaron Sanchez C Yermín Mercedes P Lucas Giolito SS Corey Seager 2B Nick Madrigal OF Luis Robert OF Andrew Vaughn,,,
1443,2625312703,benwaym5,0,118.65,3B Evan Longoria OF Mike Yastrzemski P Aaron Sanchez C Yermín Mercedes OF Mookie Betts P Lucas Giolito SS Corey Seager 2B Ha-Seong Kim OF Luis Robert 1B Andrew Vaughn,,,
1443,2625325268,WhiteSox2015,0,118.65,3B Evan Longoria 1B José Abreu OF Mike Yastrzemski P Aaron Sanchez C Yermín Mercedes P Lucas Giolito SS Corey Seager 2B Nick Madrigal OF Luis Robert OF Andrew Vaughn,,,
1443,2625346770,ueckisgod,0,118.65,3B Evan Longoria 1B José Abreu P Aaron Sanchez OF Adam Eaton C Yermín Mercedes OF Mookie Betts P Lucas Giolito SS Corey Seager OF Ramón Laureano 2B Zach McKinstry,,,
1443,2625390256,chasem007 (100/115),0,118.65,3B Justin Turner 1B José Abreu P Aaron Sanchez OF Mookie Betts P Lucas Giolito SS Corey Seager C Luis Torrens 2B Gavin Lux OF Zach McKinstry OF Andrew Vaughn,,,
1452,2624302913,Mdumblewski (21/150),0,118.55,SS Brandon Crawford OF Leury García 1B José Abreu OF Mitch Haniger P Aaron Sanchez OF Adam Eaton P Chris Bassitt C Zack Collins 3B Yoán Moncada 2B Ty France,,,
1453,2624062775,MICKLES (111/150),0,118.45,P Clayton Kershaw P Yu Darvish OF AJ Pollock OF Mookie Betts OF José Marmolejos SS Corey Seager 3B Edwin Ríos C Sean Murphy 2B Zach McKinstry 1B Andrew Vaughn,,,
1453,2624085545,mjrlaw23 (28/150),0,118.45,P Clayton Kershaw OF Tommy Pham P Yu Darvish 3B Kyle Seager OF Mitch Haniger C Yermín Mercedes 1B Jake Cronenworth 2B Nick Madrigal SS Ha-Seong Kim OF Luis Robert,,,
1453,2624251049,nickfromcwe (136/150),0,118.45,P Clayton Kershaw P Yu Darvish 1B Eric Hosmer OF AJ Pollock OF Mike Yastrzemski C Victor Caratini 3B Edwin Ríos SS Ha-Seong Kim 2B Gavin Lux OF Zach McKinstry,,,
1453,2624463283,bigephatrides (6/10),0,118.45,P Clayton Kershaw P Yu Darvish OF Jurickson Profar OF Mookie Betts SS J.P. Crawford C Luis Torrens 3B Yoán Moncada 1B Evan White 2B Zach McKinstry OF Luis Robert,,,
1453,2624938519,Mgoblue1017 (94/150),0,118.45,P Clayton Kershaw P Yu Darvish 1B José Abreu C Yermín Mercedes SS Corey Seager OF Jake Fraley 3B Yoán Moncada 2B Ty France OF Taylor Trammell OF Andrew Vaughn,,,
1453,2625032339,B-Ran14 (82/150),0,118.45,P Clayton Kershaw P Yu Darvish 1B José Abreu OF Mitch Haniger OF Alex Dickerson C Yermín Mercedes SS Corey Seager 3B Edwin Ríos 2B Zach McKinstry OF Andrew Vaughn,,,
1453,2625036339,B-Ran14 (101/150),0,118.45,P Clayton Kershaw OF Tommy Pham P Yu Darvish 1B José Abreu OF AJ Pollock OF Alex Dickerson C Yermín Mercedes 3B Edwin Ríos 2B Jake Cronenworth SS Ha-Seong Kim,,,
