Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
100,2638358597,Aye-Aron (2/4),0,61.8,P Zach Plesac P Charlie Morton OF Mookie Betts SS Corey Seager 1B Rhys Hoskins 3B Alec Bohm 2B Jean Segura C Austin Barnes OF Zach McKinstry OF Matt Beaty,,Jordan Luplow,OF,0.75%,0
101,2638180847,boss2019 (1/2),0,61.35,P Charlie Morton P Michael Fulmer 1B Freddie Freeman OF Austin Meadows 2B Ozzie Albies OF Brandon Lowe C Travis d'Arnaud OF Marcell Ozuna SS Dansby Swanson 3B Alec Bohm,,Yermín Mercedes,C,0.75%,24
102,2638286006,atwinger (1/2),0,61.3,P Charlie Morton P Jon Gray 1B Freddie Freeman OF Randy Arozarena OF Austin Meadows 2B Brandon Lowe SS Dansby Swanson OF Manuel Margot 3B Yandy Díaz C Roberto Pérez,,Josh Naylor,OF,0.75%,0
103,2638444602,shortdog117,0,61,P Dustin May P Zack Wheeler SS Carlos Correa 2B Ozzie Albies OF Michael Brantley OF Kyle Tucker 3B Aledmys Díaz 1B Yuli Gurriel C Zack Collins OF Nomar Mazara,,Nick Madrigal,2B,0.75%,13
104,2638067002,jeffank85,0,60.65,P Jon Gray P Michael Fulmer OF Randy Arozarena SS Carlos Correa OF Austin Meadows 3B Yoán Moncada 2B Brandon Lowe 1B Yoshi Tsutsugo OF Manuel Margot C Jorge Alfaro,,Ryan McMahon,2B,0.75%,5
105,2638203180,sleazygreazy,0,60.45,P Dustin May P Charlie Morton OF Bryce Harper C J.T. Realmuto 1B Rhys Hoskins SS Francisco Lindor 3B Alec Bohm OF Andrew McCutchen 2B Nick Solak OF Adolis García,,,
106,2638380621,BCap19,0,59.8,P Lance McCullers Jr. P Dustin May SS Corey Seager 1B Max Muncy 2B Brandon Lowe C Travis d'Arnaud OF Adam Duvall OF Corey Dickerson 3B Ronald Torreyes OF Adolis García,,,
107,2637533787,bric75 (2/4),0,58.35,P Lance McCullers Jr. P Charlie Morton SS Corey Seager 1B Max Muncy C Jason Castro OF Kyle Tucker OF Aledmys Díaz 2B Gavin Lux 3B Abraham Toro OF Ronnie Dawson,,,
108,2638358596,Aye-Aron (1/4),0,57.8,P Zach Plesac P Charlie Morton SS Corey Seager 1B Max Muncy OF Austin Meadows 2B Brandon Lowe 3B Yandy Díaz C Austin Barnes OF Zach McKinstry OF Matt Beaty,,,
109,2638232422,isupol (1/2),0,57.45,P Dustin May P Charlie Morton 1B José Abreu OF Franmil Reyes 3B Yoán Moncada 2B Cesar Hernandez OF Adam Eaton SS Amed Rosario C Zack Collins OF Andrew Vaughn,,,
110,2637213160,GambleCampbell (1/2),0,57.25,P Zach Plesac P Dustin May 1B Freddie Freeman C Travis d'Arnaud OF Marcell Ozuna 2B Gavin Lux 3B Brian Anderson SS Jazz Chisholm Jr. OF Corey Dickerson OF Ender Inciarte,,,
111,2638410762,ConnorEugene,0,57,P Dustin May P Zack Wheeler SS Corey Seager 1B Freddie Freeman OF Austin Meadows C Mike Zunino 2B Gavin Lux 3B Yandy Díaz OF Matt Beaty OF Nomar Mazara,,,
112,2638380729,ebeimfohr,0,56.35,P Charlie Morton P Michael Fulmer OF Randy Arozarena C J.T. Realmuto OF Austin Meadows 1B Rhys Hoskins 2B Brandon Lowe SS Willy Adames 3B Alec Bohm OF Manuel Margot,,,
113,2638348962,CoachS111,0,55.8,P Zach Plesac P Charlie Morton SS Corey Seager OF Bryce Harper C J.T. Realmuto 1B Rhys Hoskins 2B Jean Segura 3B Yandy Díaz OF Matt Beaty OF Adolis García,,,
114,2638105036,rikkidee (1/4),0,55.55,P Zack Wheeler P Charlie Morton 1B Freddie Freeman OF Randy Arozarena C J.T. Realmuto OF Marcell Ozuna 3B Alec Bohm OF Andrew McCutchen 2B Jean Segura SS Ronald Torreyes,,,
115,2638396842,cardinals19191,0,55.35,P Lance McCullers Jr. P Charlie Morton 1B Freddie Freeman OF Austin Meadows 2B Brandon Lowe C Travis d'Arnaud OF Marcell Ozuna 3B Austin Riley SS Amed Rosario OF Adolis García,,,
116,2637058662,Awesemo (1/4),0,54.8,P Zach Plesac P Charlie Morton C J.T. Realmuto OF Michael Brantley SS Francisco Lindor OF Kyle Tucker 3B Aledmys Díaz 1B Yuli Gurriel 2B Jeff McNeil OF Ronnie Dawson,,,
116,2638376013,MrTuttle05,0,54.8,P Lance McCullers Jr. P Dustin May 1B Freddie Freeman 2B Ozzie Albies OF Marcell Ozuna 3B Brian Anderson OF Adam Duvall SS Miguel Rojas OF Corey Dickerson C Jorge Alfaro,,,
118,2637497676,theWhistlesGoWooo (4/4),0,53.65,P Lance McCullers Jr. P Jon Gray OF Randy Arozarena SS Joey Wendle OF Austin Meadows 2B Brandon Lowe 3B Yandy Díaz 1B Jesús Aguilar OF Corey Dickerson C Jorge Alfaro,,,
119,2638105038,rikkidee (3/4),0,53.55,P Zack Wheeler P Charlie Morton C J.T. Realmuto SS Carlos Correa 1B Rhys Hoskins 2B Ozzie Albies OF Michael Brantley OF Kyle Tucker OF Myles Straw 3B Abraham Toro,,,
120,2637982740,Pippik33,0,52.35,P Lance McCullers Jr. P Charlie Morton SS Corey Seager 1B Max Muncy C J.T. Realmuto OF Adam Eaton 3B Alec Bohm 2B Gavin Lux OF Matt Beaty OF Adolis García,,,
120,2638105037,rikkidee (2/4),0,52.35,P Lance McCullers Jr. P Charlie Morton 1B Pete Alonso SS Francisco Lindor C Travis d'Arnaud OF Kyle Tucker 3B Aledmys Díaz OF Michael Conforto 2B Jeff McNeil OF Brandon Nimmo,,,
122,2638274172,supertroopa22,0,48.55,P Zack Wheeler P Charlie Morton OF Bryce Harper C J.T. Realmuto SS Carlos Correa 1B Rhys Hoskins 3B Alec Bohm OF Andrew McCutchen 2B Jonathan Schoop OF Myles Straw,,,
123,2638438641,bgalvin,0,47.15,P Zach Plesac P Michael Fulmer OF Mookie Betts SS Corey Seager 1B Max Muncy OF Marcell Ozuna 2B Gavin Lux 3B Austin Riley C Wilson Ramos OF Zach McKinstry,,,
124,2637047426,youdacao (3/4),0,46.35,P Lance McCullers Jr. P Charlie Morton C J.T. Realmuto 1B Rhys Hoskins 2B Ozzie Albies SS Francisco Lindor 3B Alec Bohm OF Andrew McCutchen OF Brandon Nimmo OF Roman Quinn,,,
125,2638312821,blue8659,0,44.15,P Lance McCullers Jr. P Zach Plesac 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna 3B Brian Anderson SS Jazz Chisholm Jr. OF Adam Duvall 1B Jesús Aguilar OF Corey Dickerson,,,
126,2638463320,bgup78,0,42.35,P Lance McCullers Jr. P Charlie Morton SS Carlos Correa 2B Ozzie Albies C Travis d'Arnaud OF Kyle Tucker OF Marcell Ozuna 1B Yuli Gurriel OF Myles Straw 3B Abraham Toro,,,
127,2638344922,anilprao88 (4/4),0,40,P Dustin May P Zack Wheeler 3B José Ramírez OF Franmil Reyes 2B Cesar Hernandez OF Adam Eaton SS Amed Rosario C Zack Collins OF Josh Naylor 1B Andrew Vaughn,,,
128,2637375404,bkreider (1/4),0,39.35,P Lance McCullers Jr. P Charlie Morton OF Austin Meadows OF Brandon Lowe C Mike Zunino 3B Aledmys Díaz SS Willy Adames 1B Yoshi Tsutsugo 2B Nick Solak OF Myles Straw,,,
129,2638367152,BrandonAdams (1/2),0,36.8,P Lance McCullers Jr. P Dustin May 1B Freddie Freeman 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna 3B Austin Riley OF Corey Dickerson OF Myles Straw SS Ronald Torreyes,,,
129,2638470101,Aye-Aron (3/4),0,36.8,P Zach Plesac P Charlie Morton SS Corey Seager C J.T. Realmuto 1B Rhys Hoskins 3B Alec Bohm 2B Gavin Lux OF Andrew McCutchen OF Zach McKinstry OF Matt Beaty,,,
131,2638107348,Giebs,0,36.65,P Lance McCullers Jr. P Jon Gray 1B Freddie Freeman 2B Brandon Lowe OF Michael Brantley OF Kyle Tucker OF Marcell Ozuna 3B Alec Bohm C Wilson Ramos SS Ronald Torreyes,,,
132,2638348298,champsarehere (2/3),0,33.35,P Lance McCullers Jr. P Charlie Morton 2B Ozzie Albies C Travis d'Arnaud OF Kyle Tucker 3B Aledmys Díaz OF Marcell Ozuna SS Dansby Swanson 1B Yandy Díaz OF Myles Straw,,,
133,2637533788,bric75 (3/4),0,33.15,P Lance McCullers Jr. P Zach Plesac 1B Pete Alonso SS Francisco Lindor OF Dominic Smith 3B Brian Anderson OF Adam Duvall 2B Jeff McNeil OF Brandon Nimmo C Jorge Alfaro,,,
134,2638325009,anilprao88 (1/4),0,25.15,P Lance McCullers Jr. P Zach Plesac 1B Pete Alonso SS Francisco Lindor C Mike Zunino OF Manuel Margot 3B Yandy Díaz OF Michael Conforto OF Brandon Nimmo 2B Luis Guillorme,,,
