Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1128,2633450168,1220rihanna,0,102.6,P Max Scherzer P Clayton Kershaw 3B Mike Moustakas OF Mike Yastrzemski SS Eugenio Suárez 1B Christian Walker 2B Eduardo Escobar C Tyler Stephenson OF Tim Locastro OF Alex Dickerson,,,
1128,2633452275,jwhalen619 (3/150),0,102.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos SS Trevor Story 3B Mike Moustakas OF Tyler Naquin 1B Brandon Belt OF Nick Senzel C Curt Casali 2B Josh VanMeter,,,
1128,2633452416,jwhalen619 (144/150),0,102.6,P Max Scherzer P Clayton Kershaw SS Trea Turner OF Mike Yastrzemski OF Charlie Blackmon 2B Tommy La Stella 1B Brandon Belt OF Tim Locastro 3B Kyle Farmer C Curt Casali,,,
1128,2633453783,Jettlife10 (3/3),0,102.6,P Max Scherzer P Clayton Kershaw SS Trevor Story OF Mike Yastrzemski 2B Ryan McMahon OF Tyler Naquin 3B Tommy La Stella 1B Brandon Belt C Austin Barnes OF Pavin Smith,,,
1128,2633463086,B-Ran14 (87/150),0,102.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos SS Eugenio Suárez 3B Evan Longoria 2B Tommy La Stella C Tyler Stephenson 1B Brandon Belt OF Tim Locastro OF Alex Dickerson,,,
1128,2633478540,Rayjan5,0,102.6,P Max Scherzer P Clayton Kershaw OF Juan Soto OF Mike Yastrzemski 2B Ryan McMahon 3B Eduardo Escobar SS Brandon Crawford 1B Ryan Zimmerman C Dom Nuñez OF Alex Dickerson,,,
1128,2633484250,Chadg20 (9/150),0,102.6,P Max Scherzer P Clayton Kershaw SS Corey Seager 3B Justin Turner C Carson Kelly 1B Christian Walker OF Tim Locastro OF Pavin Smith 2B Josh VanMeter OF Alex Dickerson,,,
1128,2633484256,Chadg20 (15/150),0,102.6,P Max Scherzer P Clayton Kershaw SS Trevor Story 3B Mike Moustakas OF Charlie Blackmon 1B Joey Votto C Dom Nuñez OF Raimel Tapia 2B Josh VanMeter OF Alex Dickerson,,,
1128,2633484300,Chadg20 (59/150),0,102.6,P Max Scherzer P Clayton Kershaw SS Corey Seager 3B Justin Turner C Carson Kelly 1B Christian Walker OF Tim Locastro OF Pavin Smith 2B Josh VanMeter OF Alex Dickerson,,,
1128,2633484306,Chadg20 (65/150),0,102.6,P Max Scherzer P Clayton Kershaw SS Trevor Story 3B Mike Moustakas OF Charlie Blackmon 1B Joey Votto C Dom Nuñez OF Raimel Tapia 2B Josh VanMeter OF Alex Dickerson,,,
1128,2633484350,Chadg20 (109/150),0,102.6,P Max Scherzer P Clayton Kershaw SS Corey Seager 3B Justin Turner C Carson Kelly 1B Christian Walker OF Tim Locastro OF Pavin Smith 2B Josh VanMeter OF Alex Dickerson,,,
1128,2633484356,Chadg20 (115/150),0,102.6,P Max Scherzer P Clayton Kershaw SS Trevor Story 3B Mike Moustakas OF Charlie Blackmon 1B Joey Votto C Dom Nuñez OF Raimel Tapia 2B Josh VanMeter OF Alex Dickerson,,,
1128,2633489375,RunnersUp14,0,102.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos SS Eugenio Suárez 1B Joey Votto 3B Eduardo Escobar C Dom Nuñez OF Raimel Tapia OF Tim Locastro 2B Josh VanMeter,,,
1128,2633493268,baller54321,0,102.6,P Max Scherzer P Clayton Kershaw 3B Mike Moustakas OF Mike Yastrzemski SS Eugenio Suárez 1B Christian Walker 2B Eduardo Escobar C Tyler Stephenson OF Tim Locastro OF Alex Dickerson,,,
1128,2633510549,oso1019,0,102.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos SS Eugenio Suárez 3B Ryan McMahon 2B Eduardo Escobar C Dom Nuñez OF Nick Senzel 1B Darin Ruf OF Zach McKinstry,,,
1154,2632655408,sayrazzmatazz,0,102.45,P Clayton Kershaw P Luke Weaver OF Nick Castellanos OF Juan Soto SS Eugenio Suárez 2B Starlin Castro 3B Tommy La Stella 1B Brandon Belt C Dom Nuñez OF Raimel Tapia,,,
1154,2632768245,JaySin420,0,102.45,P Max Scherzer P Germán Márquez OF Nick Castellanos SS Eugenio Suárez OF Charlie Blackmon C Carson Kelly 1B Christian Walker OF David Peralta 3B Eduardo Escobar 2B Tommy La Stella,,,
1154,2632917969,djb606 (2/6),0,102.45,P Anthony DeSclafani P José De León SS Trea Turner OF Nick Castellanos 3B Mike Moustakas OF Mike Yastrzemski 2B Ryan McMahon OF Charlie Blackmon C Carson Kelly 1B Brandon Belt,,,
1154,2633023622,Aaron1010 (46/150),0,102.45,P Max Scherzer P Germán Márquez OF Nick Castellanos 3B Mike Moustakas C Carson Kelly 1B Christian Walker OF David Peralta 2B Eduardo Escobar OF Tim Locastro SS Kyle Farmer,,,
1154,2633027655,Mdumblewski (33/48),0,102.45,P Clayton Kershaw P Luke Weaver OF Mike Yastrzemski 3B Ryan McMahon OF Charlie Blackmon 1B Josh Fuentes 2B Garrett Hampson SS Brandon Crawford C Dom Nuñez OF Alex Dickerson,,,
1154,2633250614,IN-THE-MONEY (5/6),0,102.45,P Clayton Kershaw P Luke Weaver SS Corey Seager 3B Justin Turner OF Chris Taylor 1B Christian Walker 2B Gavin Lux OF David Peralta OF Tyler Naquin C Dom Nuñez,,,
1154,2633457807,Mcboknows (2/2),0,102.45,P Clayton Kershaw P Luke Weaver OF Juan Soto 3B Justin Turner SS Trevor Story 1B Joey Votto OF Chris Taylor 2B Gavin Lux C Austin Barnes OF Zach McKinstry,,,
1154,2633481850,spottailkid,0,102.45,P Max Scherzer P Germán Márquez SS Trea Turner OF Nick Castellanos 3B Mike Moustakas 1B Joey Votto OF David Peralta 2B Eduardo Escobar OF Garrett Hampson C Jonathan Lucroy,,,
1154,2633506845,jlisco23 (4/5),0,102.45,P Clayton Kershaw P Luke Weaver OF Juan Soto 3B Justin Turner OF Charlie Blackmon C Carson Kelly 2B Tommy La Stella OF Garrett Hampson SS Brandon Crawford 1B Brandon Belt,,,
1163,2632690977,fred311389 (1/4),0,102.4,P Max Scherzer P Anthony DeSclafani OF Nick Castellanos OF Juan Soto SS Eugenio Suárez 1B Christian Walker 2B Eduardo Escobar C Tyler Stephenson OF Tim Locastro 3B Josh VanMeter,,,
1163,2632731720,foutah (1/3),0,102.4,P Max Scherzer P Anthony DeSclafani SS Trea Turner OF Juan Soto 3B Evan Longoria 2B Starlin Castro 1B Christian Walker OF Victor Robles C Tyler Stephenson OF Alex Dickerson,,,
1163,2633057897,bgeistusn (1/150),0,102.4,P Max Scherzer P Anthony DeSclafani OF Nick Castellanos OF Juan Soto SS Eugenio Suárez 1B Christian Walker 2B Eduardo Escobar C Tyler Stephenson OF Tim Locastro 3B Josh VanMeter,,,
1163,2633057924,bgeistusn (28/150),0,102.4,P Max Scherzer P Anthony DeSclafani SS Corey Seager OF Nick Castellanos OF Juan Soto 1B Christian Walker 2B Eduardo Escobar OF Tim Locastro C Jonathan Lucroy 3B Josh VanMeter,,,
1163,2633229708,greensquad,0,102.4,P Max Scherzer P Anthony DeSclafani SS Trea Turner OF Mike Yastrzemski OF Charlie Blackmon C Buster Posey OF Tyler Naquin 3B Josh Fuentes 2B Garrett Hampson 1B Brandon Belt,,,
1163,2633320406,Coakley09,0,102.4,P Max Scherzer P Anthony DeSclafani OF Nick Castellanos SS Trevor Story 2B Ryan McMahon 1B Joey Votto OF David Peralta C Tyler Stephenson OF Nick Senzel 3B Kyle Farmer,,,
1163,2633501202,The_Guru_71,0,102.4,P Max Scherzer P Anthony DeSclafani SS Trea Turner 3B Mike Moustakas OF Mike Yastrzemski 2B Starlin Castro OF Tyler Naquin C Tyler Stephenson 1B Brandon Belt OF Nick Senzel,,,
1170,2633515293,rpolak24 (83/150),0,102.3,P Luke Weaver P Germán Márquez SS Corey Seager 3B Mike Moustakas OF Mike Yastrzemski 1B Joey Votto C Carson Kelly 2B Chris Taylor OF David Peralta OF Nick Senzel,,,
1171,2633509155,caseyhill1,0,102.25,P Max Scherzer P José De León OF Juan Soto SS Trevor Story 3B Mike Moustakas C Carson Kelly 1B Christian Walker OF David Peralta OF Tyler Naquin 2B Eduardo Escobar,,,
1171,2633515337,rpolak24 (127/150),0,102.25,P Anthony DeSclafani P Luke Weaver SS Corey Seager OF Nick Castellanos 3B Mike Moustakas OF Charlie Blackmon 1B Joey Votto OF David Peralta 2B Garrett Hampson C Austin Barnes,,,
1173,2632811122,Mgoblue1017 (69/150),0,101.85,P Clayton Kershaw P Germán Márquez SS Corey Seager 3B Justin Turner 1B Christian Walker OF David Peralta OF Tyler Naquin C Tyler Stephenson OF Tim Locastro 2B Josh VanMeter,,,
1173,2632811158,Mgoblue1017 (105/150),0,101.85,P Clayton Kershaw P Germán Márquez SS Corey Seager 3B Justin Turner 2B Ryan McMahon C Carson Kelly 1B Christian Walker OF David Peralta OF Tim Locastro OF Pavin Smith,,,
1173,2633008786,whelanjm11 (110/150),0,101.85,P Clayton Kershaw P Germán Márquez SS Corey Seager OF Juan Soto 1B Max Muncy 2B Gavin Lux OF David Peralta OF Tyler Naquin 3B Eduardo Escobar C Austin Barnes,,,
1173,2633023702,Aaron1010 (126/150),0,101.85,P Clayton Kershaw P Germán Márquez OF Nick Castellanos 1B Max Muncy 3B Mike Moustakas OF David Peralta 2B Eduardo Escobar C Tyler Stephenson OF Nick Senzel SS Kyle Farmer,,,
1173,2633452368,jwhalen619 (96/150),0,101.85,P Clayton Kershaw P Germán Márquez SS Trea Turner OF Nick Castellanos 3B Mike Moustakas 1B Joey Votto C Carson Kelly OF Tyler Naquin 2B Eduardo Escobar OF Alex Dickerson,,,
1173,2633456980,shoedoi,0,101.85,P Clayton Kershaw P Germán Márquez OF Nick Castellanos 3B Mike Moustakas SS Eugenio Suárez 1B Christian Walker OF David Peralta OF Tyler Naquin 2B Eduardo Escobar C Tyler Stephenson,,,
1179,2632388941,SteelSoldiers (2/2),0,101.8,P Clayton Kershaw P Anthony DeSclafani OF Nick Castellanos 1B Max Muncy SS Eugenio Suárez 2B Chris Taylor OF Tyler Naquin 3B Eduardo Escobar OF Raimel Tapia C Curt Casali,,,
1179,2632447625,thisisprettycrazy,0,101.8,P Clayton Kershaw P Anthony DeSclafani OF Nick Castellanos 1B Max Muncy 3B Ryan McMahon OF Chris Taylor OF Tyler Naquin 2B Eduardo Escobar SS Brandon Crawford C Dom Nuñez,,,
1179,2632941031,Granpaskn,0,101.8,P Clayton Kershaw P Anthony DeSclafani OF Juan Soto SS Eugenio Suárez 3B Evan Longoria OF Chris Taylor 1B Christian Walker OF Tyler Naquin 2B Eduardo Escobar C Stephen Vogt,,,
1179,2633227164,hogshead8 (3/3),0,101.8,P Clayton Kershaw P Anthony DeSclafani SS Corey Seager 3B Justin Turner 1B Max Muncy 2B Chris Taylor OF Tyler Naquin OF Raimel Tapia OF Zach McKinstry C Jonathan Lucroy,,,
1179,2633422119,jeffleuchi,0,101.8,P Clayton Kershaw P Anthony DeSclafani OF Juan Soto SS Eugenio Suárez 3B Evan Longoria OF Chris Taylor 1B Christian Walker OF Tyler Naquin 2B Eduardo Escobar C Dom Nuñez,,,
1179,2633434545,broomjay (3/3),0,101.8,P Clayton Kershaw P Anthony DeSclafani SS Corey Seager 3B Mike Moustakas OF Charlie Blackmon 2B Starlin Castro OF Chris Taylor OF AJ Pollock C Tyler Stephenson 1B Brandon Belt,,,
1179,2633465023,dksjerj (2/2),0,101.8,P Clayton Kershaw P Anthony DeSclafani OF Nick Castellanos 3B Mike Moustakas SS Eugenio Suárez C Carson Kelly 1B Christian Walker 2B Eduardo Escobar OF Tim Locastro OF Pavin Smith,,,
1186,2632728574,NorCalgman,0,101.65,P Clayton Kershaw P José De León OF Nick Castellanos OF Juan Soto OF Mike Yastrzemski SS Eugenio Suárez 2B Ryan McMahon 3B Eduardo Escobar 1B Brandon Belt C Dom Nuñez,,,
1186,2633008706,whelanjm11 (30/150),0,101.65,P Anthony DeSclafani P Germán Márquez OF Nick Castellanos OF Juan Soto 3B Mike Moustakas SS Eugenio Suárez 1B Joey Votto C Carson Kelly OF David Peralta 2B Josh VanMeter,,,
1186,2633008712,whelanjm11 (36/150),0,101.65,P Anthony DeSclafani P Germán Márquez OF Nick Castellanos OF Juan Soto 3B Mike Moustakas SS Eugenio Suárez 1B Joey Votto OF David Peralta 2B Eduardo Escobar C Tyler Stephenson,,,
1186,2633058019,bgeistusn (123/150),0,101.65,P Anthony DeSclafani P Germán Márquez OF Nick Castellanos OF Juan Soto 3B Mike Moustakas SS Eugenio Suárez 1B Joey Votto C Carson Kelly OF David Peralta 2B Josh VanMeter,,,
1186,2633458218,Tapee (36/50),0,101.65,P Anthony DeSclafani P Germán Márquez OF Nick Castellanos 3B Mike Moustakas SS Eugenio Suárez 1B Joey Votto C Carson Kelly OF David Peralta OF Tyler Naquin 2B Josh VanMeter,,,
1186,2633469464,winchester1989 (15/20),0,101.65,P Anthony DeSclafani P Germán Márquez SS Corey Seager OF Nick Castellanos 1B Max Muncy 3B Mike Moustakas OF Charlie Blackmon C Carson Kelly 2B Eduardo Escobar OF Alex Dickerson,,,
1192,2632811099,Mgoblue1017 (46/150),0,101.6,P Max Scherzer P Clayton Kershaw SS Eugenio Suárez 2B Ryan McMahon C Carson Kelly 1B Christian Walker OF David Peralta OF Nick Senzel OF Tim Locastro 3B Kyle Farmer,,,
1192,2632812958,Smorffitts (2/2),0,101.6,P Max Scherzer P Clayton Kershaw SS Trevor Story OF Mike Yastrzemski OF Charlie Blackmon 2B Eduardo Escobar 3B Josh Fuentes 1B Ryan Zimmerman C Dom Nuñez OF Raimel Tapia,,,
1192,2632816762,trippleak84,0,101.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos SS Eugenio Suárez OF David Peralta OF Tyler Naquin 2B Eduardo Escobar 1B Josh Fuentes C Dom Nuñez 3B Jordy Mercer,,,
1192,2633023637,Aaron1010 (61/150),0,101.6,P Max Scherzer P Clayton Kershaw OF Mike Yastrzemski 2B Ryan McMahon C Carson Kelly 1B Christian Walker OF Pavin Smith OF Sam Hilliard 3B Josh VanMeter SS Nick Ahmed,,,
1192,2633023658,Aaron1010 (82/150),0,101.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos SS Eugenio Suárez C Carson Kelly OF Tyler Naquin 1B Brandon Belt OF Nick Senzel 3B Kyle Farmer 2B Josh VanMeter,,,
1192,2633023668,Aaron1010 (92/150),0,101.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos 3B Mike Moustakas OF Tyler Naquin 2B Eduardo Escobar C Tyler Stephenson 1B Brandon Belt OF Tim Locastro SS Kyle Farmer,,,
1192,2633228848,jd.mcnugent,0,101.6,P Max Scherzer P Clayton Kershaw 1B Max Muncy SS Trevor Story 3B Ryan McMahon OF Tyler Naquin C Dom Nuñez OF Raimel Tapia OF Nick Senzel 2B Zach McKinstry,,,
1192,2633430617,Gvanyperen (12/20),0,101.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos 3B Mike Moustakas SS Eugenio Suárez C Carson Kelly 1B Brandon Belt OF Tim Locastro OF Sam Hilliard 2B Josh VanMeter,,,
1192,2633437822,stingerz22 (3/5),0,101.6,P Max Scherzer P Clayton Kershaw 3B Mike Moustakas OF Mike Yastrzemski OF Charlie Blackmon 2B Tommy La Stella C Tyler Stephenson SS Brandon Crawford 1B Brandon Belt OF Alex Dickerson,,,
1192,2633452353,jwhalen619 (81/150),0,101.6,P Max Scherzer P Clayton Kershaw SS Corey Seager OF Nick Castellanos C Carson Kelly 2B Eduardo Escobar 1B Ryan Zimmerman OF Tim Locastro OF Sam Hilliard 3B Josh VanMeter,,,
1192,2633455199,joy54 (7/12),0,101.6,P Max Scherzer P Clayton Kershaw SS Trevor Story 3B Mike Moustakas OF Charlie Blackmon OF Tyler Naquin 2B Tommy La Stella C Tyler Stephenson 1B Brandon Belt OF Alex Dickerson,,,
1192,2633463076,B-Ran14 (77/150),0,101.6,P Max Scherzer P Clayton Kershaw 3B Mike Moustakas OF Mike Yastrzemski SS Eugenio Suárez C Carson Kelly 2B Tommy La Stella 1B Brandon Belt OF Nick Senzel OF Alex Dickerson,,,
1192,2633463078,B-Ran14 (79/150),0,101.6,P Max Scherzer P Clayton Kershaw SS Corey Seager 3B Mike Moustakas OF Mike Yastrzemski 2B Tommy La Stella C Tyler Stephenson 1B Brandon Belt OF Tim Locastro OF Alex Dickerson,,,
1192,2633463084,B-Ran14 (85/150),0,101.6,P Max Scherzer P Clayton Kershaw OF Mike Yastrzemski SS Eugenio Suárez C Carson Kelly 3B Edwin Ríos OF Tyler Naquin 2B Tommy La Stella 1B Brandon Belt OF Alex Dickerson,,,
1192,2633463101,B-Ran14 (102/150),0,101.6,P Max Scherzer P Clayton Kershaw OF Mike Yastrzemski SS Eugenio Suárez 2B Chris Taylor 3B Tommy La Stella C Tyler Stephenson 1B Brandon Belt OF Nick Senzel OF Alex Dickerson,,,
1192,2633463112,B-Ran14 (113/150),0,101.6,P Max Scherzer P Clayton Kershaw OF Mike Yastrzemski SS Eugenio Suárez 3B Edwin Ríos 2B Tommy La Stella C Tyler Stephenson 1B Brandon Belt OF Pavin Smith OF Alex Dickerson,,,
1192,2633470691,chasem007 (14/30),0,101.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos SS Trevor Story OF Charlie Blackmon 3B Tommy La Stella 2B Garrett Hampson 1B Brandon Belt C Dom Nuñez OF Alex Dickerson,,,
1192,2633472639,dsdw7584,0,101.6,P Max Scherzer P Clayton Kershaw 3B Mike Moustakas SS Eugenio Suárez OF Tyler Naquin 2B Eduardo Escobar C Tyler Stephenson 1B Brandon Belt OF Nick Senzel OF Tim Locastro,,,
1192,2633476036,bluejays99,0,101.6,P Max Scherzer P Clayton Kershaw SS Trea Turner 3B Ryan McMahon OF Charlie Blackmon 2B Gavin Lux 1B Ryan Zimmerman OF Raimel Tapia OF Zach McKinstry C Jonathan Lucroy,,,
1192,2633484248,Chadg20 (7/150),0,101.6,P Max Scherzer P Clayton Kershaw SS Corey Seager 3B Mike Moustakas OF Mike Yastrzemski 2B Tommy La Stella 1B Brandon Belt OF Tim Locastro C Curt Casali OF Alex Dickerson,,,
1192,2633484298,Chadg20 (57/150),0,101.6,P Max Scherzer P Clayton Kershaw SS Corey Seager 3B Mike Moustakas OF Mike Yastrzemski 2B Tommy La Stella 1B Brandon Belt OF Tim Locastro C Curt Casali OF Alex Dickerson,,,
1192,2633484348,Chadg20 (107/150),0,101.6,P Max Scherzer P Clayton Kershaw SS Corey Seager 3B Mike Moustakas OF Mike Yastrzemski 2B Tommy La Stella 1B Brandon Belt OF Tim Locastro C Curt Casali OF Alex Dickerson,,,
1192,2633489329,jstout2014 (12/20),0,101.6,P Max Scherzer P Clayton Kershaw 3B Mike Moustakas SS Eugenio Suárez 2B Ryan McMahon OF Charlie Blackmon 1B Brandon Belt C Dom Nuñez OF Tim Locastro OF Alex Dickerson,,,
1192,2633501334,garyeast (27/30),0,101.6,P Max Scherzer P Clayton Kershaw 3B Justin Turner SS Eugenio Suárez OF Charlie Blackmon OF David Peralta 2B Eduardo Escobar 1B Ryan Zimmerman C Austin Barnes OF Yadiel Hernandez,,,
1192,2633515232,rpolak24 (22/150),0,101.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos 1B Joey Votto OF David Peralta 3B Tommy La Stella C Austin Barnes OF Tim Locastro 2B Josh VanMeter SS Nick Ahmed,,,
1217,2632751095,JCTR80 (2/3),0,101.45,P Max Scherzer P Germán Márquez SS Trevor Story 3B Mike Moustakas 2B Ryan McMahon C Carson Kelly 1B Christian Walker OF David Peralta OF Raimel Tapia OF Sam Hilliard,,,
1217,2633452408,jwhalen619 (136/150),0,101.45,P Max Scherzer P Germán Márquez OF Juan Soto SS Trevor Story 3B Mike Moustakas C Carson Kelly OF David Peralta 1B Edwin Ríos OF Tim Locastro 2B Josh VanMeter,,,
1217,2633471624,juli88,0,101.45,P Clayton Kershaw P Luke Weaver SS Corey Seager OF Nick Castellanos 1B Max Muncy 3B Ryan McMahon OF Tyler Naquin 2B Tommy La Stella C Dom Nuñez OF Zach McKinstry,,,
1220,2633458214,Tapee (32/50),0,101.4,P Max Scherzer P Anthony DeSclafani SS Trea Turner OF Juan Soto 3B Mike Moustakas 1B Joey Votto OF Victor Robles C Tyler Stephenson 2B Josh VanMeter OF Alex Dickerson,,,
1220,2633501322,garyeast (15/30),0,101.4,P Max Scherzer P Anthony DeSclafani SS Trea Turner OF Juan Soto C Carson Kelly 3B Starlin Castro OF Tyler Naquin OF Victor Robles 1B Ryan Zimmerman 2B Zach McKinstry,,,
1220,2633515266,rpolak24 (56/150),0,101.4,P Max Scherzer P Anthony DeSclafani OF Nick Castellanos 1B Joey Votto 2B Gavin Lux OF David Peralta C Austin Barnes OF Nick Senzel 3B Josh VanMeter SS Nick Ahmed,,,
1223,2633158374,jaayaay (1/2),0,101.25,P Anthony DeSclafani P Luke Weaver SS Trea Turner OF Nick Castellanos 1B Max Muncy OF Mike Yastrzemski 3B Evan Longoria OF Tyler Naquin 2B Tommy La Stella C Tyler Stephenson,,,
1223,2633185454,jaayaay (2/2),0,101.25,P Anthony DeSclafani P Luke Weaver SS Trea Turner OF Nick Castellanos 1B Max Muncy OF Mike Yastrzemski 3B Evan Longoria OF Tyler Naquin 2B Tommy La Stella C Tyler Stephenson,,,
1223,2633237079,angefromthebay,0,101.25,P Anthony DeSclafani P Luke Weaver OF Nick Castellanos SS Trevor Story 2B Ryan McMahon OF Charlie Blackmon 3B Evan Longoria 1B Christian Walker C Buster Posey OF Tyler Naquin,,,
1223,2633466943,akanniade (3/3),0,101.25,P Anthony DeSclafani P Luke Weaver OF Nick Castellanos 1B Max Muncy 3B Mike Moustakas OF Mike Yastrzemski SS Eugenio Suárez OF Tyler Naquin 2B Eduardo Escobar C Dom Nuñez,,,
1223,2633477674,footballfantz (15/50),0,101.25,P Anthony DeSclafani P Luke Weaver SS Trea Turner OF Nick Castellanos OF Juan Soto 2B Ryan McMahon C Carson Kelly 3B Starlin Castro OF Victor Robles 1B Ryan Zimmerman,,,
1228,2633008742,whelanjm11 (66/150),0,100.85,P Clayton Kershaw P Germán Márquez SS Trea Turner OF Nick Castellanos OF Juan Soto 1B Joey Votto OF Tyler Naquin 3B Eduardo Escobar C Tyler Stephenson 2B Josh VanMeter,,,
1228,2633057956,bgeistusn (60/150),0,100.85,P Clayton Kershaw P Germán Márquez OF Nick Castellanos OF Juan Soto 1B Max Muncy SS Eugenio Suárez C Carson Kelly 3B Eduardo Escobar OF Tim Locastro 2B Josh VanMeter,,,
1228,2633057958,bgeistusn (62/150),0,100.85,P Clayton Kershaw P Germán Márquez OF Nick Castellanos OF Juan Soto SS Eugenio Suárez C Carson Kelly 1B Christian Walker 2B Eduardo Escobar OF Tim Locastro 3B Josh VanMeter,,,
1228,2633058039,bgeistusn (143/150),0,100.85,P Clayton Kershaw P Germán Márquez SS Trea Turner OF Nick Castellanos OF Juan Soto 1B Joey Votto OF Tyler Naquin 2B Eduardo Escobar C Tyler Stephenson 3B Josh VanMeter,,,
1228,2633482013,musclehead92 (1/2),0,100.85,P Clayton Kershaw P Germán Márquez SS Trea Turner OF Nick Castellanos 3B Mike Moustakas 2B Ryan McMahon OF David Peralta C Tyler Stephenson 1B Ryan Zimmerman OF Raimel Tapia,,,
1228,2633515329,rpolak24 (119/150),0,100.85,P Clayton Kershaw P Germán Márquez SS Trevor Story 3B Mike Moustakas 2B Ryan McMahon 1B Christian Walker OF David Peralta OF Garrett Hampson C Dom Nuñez OF Pavin Smith,,,
1234,2633223060,jrobin38 (2/4),0,100.8,P Clayton Kershaw P Anthony DeSclafani 3B Justin Turner 1B Max Muncy OF Mike Yastrzemski SS Eugenio Suárez 2B Chris Taylor C Tyler Stephenson OF Nick Senzel OF Zach McKinstry,,,
1234,2633441396,zoom5379 (4/5),0,100.8,P Clayton Kershaw P Anthony DeSclafani OF Nick Castellanos SS Eugenio Suárez 1B Joey Votto 3B Evan Longoria OF Chris Taylor 2B Eduardo Escobar C Tyler Stephenson OF Nick Senzel,,,
1234,2633473364,goreds1934 (1/2),0,100.8,P Clayton Kershaw P Anthony DeSclafani OF Nick Castellanos SS Trevor Story 3B Mike Moustakas 1B Christian Walker OF Tyler Naquin 2B Eduardo Escobar C Tyler Stephenson OF Tim Locastro,,,
1234,2633480137,BSTU35,0,100.8,P Clayton Kershaw P Anthony DeSclafani OF Nick Castellanos SS Trevor Story 3B Mike Moustakas 1B Christian Walker OF Tyler Naquin 2B Eduardo Escobar C Tyler Stephenson OF Tim Locastro,,,
1234,2633486644,goreds1934 (2/2),0,100.8,P Clayton Kershaw P Anthony DeSclafani OF Nick Castellanos SS Trevor Story 3B Mike Moustakas 1B Christian Walker OF Tyler Naquin 2B Eduardo Escobar C Tyler Stephenson OF Tim Locastro,,,
1239,2633439094,vwb83,0,100.65,P Anthony DeSclafani P Germán Márquez OF Nick Castellanos OF Juan Soto SS Eugenio Suárez C Carson Kelly 1B Christian Walker OF Tyler Naquin 2B Eduardo Escobar 3B Josh VanMeter,,,
1239,2633465406,epl824 (4/4),0,100.65,P Anthony DeSclafani P Germán Márquez SS Trea Turner OF Nick Castellanos 1B Max Muncy 3B Mike Moustakas 2B Ryan McMahon OF David Peralta OF Tyler Naquin C Tyler Stephenson,,,
1239,2633491112,AESolutions (3/40),0,100.65,P Anthony DeSclafani P Germán Márquez 3B Mike Moustakas SS Eugenio Suárez 1B Christian Walker OF David Peralta C Yan Gomes OF Nick Senzel OF Tim Locastro 2B Josh VanMeter,,,
1242,2632693150,untouchables-420 (24/50),0,100.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos SS Trevor Story 3B Evan Longoria C Carson Kelly 2B Eduardo Escobar 1B Ryan Zimmerman OF Tim Locastro OF Yadiel Hernandez,,,
1242,2632811086,Mgoblue1017 (33/150),0,100.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos SS Trevor Story 3B Mike Moustakas C Tyler Stephenson 2B Garrett Hampson 1B Brandon Belt OF Nick Senzel OF Alex Dickerson,,,
1242,2632924490,mikefacekillah (1/20),0,100.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos SS Eugenio Suárez 3B Evan Longoria C Buster Posey 2B Tommy La Stella 1B Brandon Belt OF Tim Locastro OF Alex Dickerson,,,
1242,2632939164,DomingoSalvajeS (5/20),0,100.6,P Max Scherzer P Clayton Kershaw 3B Mike Moustakas SS Eugenio Suárez C Carson Kelly 1B Christian Walker OF Tyler Naquin 2B Eduardo Escobar OF Tim Locastro OF Alex Dickerson,,,
1242,2633023584,Aaron1010 (8/150),0,100.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos 3B Mike Moustakas 1B Joey Votto OF David Peralta C Tyler Stephenson OF Nick Senzel 2B Josh VanMeter SS Nick Ahmed,,,
1242,2633180823,cellos213,0,100.6,P Max Scherzer P Clayton Kershaw 3B Mike Moustakas SS Eugenio Suárez OF David Peralta OF Tyler Naquin 2B Eduardo Escobar C Tyler Stephenson 1B Ryan Zimmerman OF Nick Senzel,,,
1242,2633252669,barne035,0,100.6,P Max Scherzer P Clayton Kershaw OF Nick Castellanos OF Mike Yastrzemski OF Chris Taylor 2B Eduardo Escobar 1B Wilmer Flores C Stephen Vogt SS Geraldo Perdomo 3B Josh VanMeter,,,
1242,2633448530,reecjt (2/4),0,100.6,P Max Scherzer P Clayton Kershaw 3B Mike Moustakas SS Eugenio Suárez OF David Peralta OF Tyler Naquin 2B Eduardo Escobar C Tyler Stephenson 1B Ryan Zimmerman OF Nick Senzel,,,
